individual_id,site,species,plot_id,date,pd_md,water_potential_mean,water_potential_sd,water_potential_n,latitude,longitude,coord_system
1478,Cucu Mesa,Quercus douglasii,Low,20220427,md,2.221,0.2095232683975695,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20230929,md,3.033333333333333,0.028867513459481187,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20240903,md,3.475,0.02499999999999991,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20240905,pd,0.5833333333333334,0.0520416499866533,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220427,pd,0.903,0.027404379212089467,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20230414,md,0.7566666666666667,0.01527525231651948,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20230414,pd,0.8153333333333334,0.03808324215889885,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220525,pd,1.5526666666666666,0.10640175437150157,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20240530,md,2.275,0.11902380714238081,4,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20230728,pd,0.515,0.22389283150650444,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20221005,pd,2.924666666666667,0.059180514811323935,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220509,md,2.535,0.04101219330881995,2,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20230929,pd,0.6125,0.09464847243000454,4,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220916,md,4.073,0.3157958201116667,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20230727,md,2.5380000000000003,0.30676864246529506,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220525,md,3.9875,0.379418414594407,4,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20240530,pd,0.44,0.10839741694339401,5,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220413,md,1.6904000000000001,0.25734471045661694,5,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20240412,pd,0.55,0.07071067811865474,2,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20230512,pd,0.24375,0.13900689431343563,4,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220916,pd,1.695,0.039597979746446695,2,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220719,md,4.133333333333333,0.1527525231651946,3,-120.0500471,34.69630118,EPSG:4326-WGS 84
1478,Cucu Mesa,Quercus douglasii,Low,20220404,pd,0.5714,0.24661873408157786,5,-120.0500471,34.69630118,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20230929,pd,0.5666666666666667,0.07637626158259735,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20240905,pd,1.41,0.6455617708631762,5,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20230414,pd,0.4046666666666667,0.04046397574798272,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220916,pd,1.4965000000000002,0.038890872965260066,2,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20240903,md,3.71875,0.38908087664575414,8,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220719,pd,2.138,0.2750818060141383,5,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220912,pd,1.6824999999999999,0.23921747427811377,4,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20240412,pd,0.42333333333333334,0.02516611478423583,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20230512,md,1.8125,0.20122541257670884,4,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220427,pd,0.9345,0.10261416406455133,4,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220404,md,2.3833333333333333,0.028867513459481187,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220916,md,3.590333333333333,0.23034177505032222,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220427,md,2.6206666666666667,0.11440862438353754,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20230727,md,2.5153333333333334,0.03372437298651121,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20230728,pd,1.1055000000000001,0.4613505536285107,4,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220311,md,1.6533333333333333,0.12220201853215572,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220311,pd,0.3335,0.14347705972268415,4,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20240530,md,1.5,0.10000000000000009,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20230512,pd,0.1795,0.04190863077378373,4,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220404,pd,0.38925,0.07893615563648046,4,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220525,pd,1.8176666666666668,0.0952697923443383,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220414,md,2.2,0,2,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20240530,pd,0.4,0.21602468994692864,4,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20230414,md,0.7603333333333333,0.07765522090196728,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20220525,md,2.6858,0.5690827707811931,5,-120.0499562,34.69744325,EPSG:4326-WGS 84
2004,Cucu Mesa,Quercus douglasii,High,20221005,pd,3.6733333333333333,0.09544282756359092,3,-120.0499562,34.69744325,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220719,md,4.333333333333334,0.11547005383792526,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220916,md,3.5774999999999997,0.0898025612106917,2,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20230929,pd,0.4,0.08164965809277261,4,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20230414,md,0.7333333333333333,0.0381881307912987,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20230512,md,1.6600000000000001,0.09763879010584539,4,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220427,md,2.733,0.20008997975910736,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20230929,md,5.05,0.278388218141501,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20230414,pd,0.4315,0.13057373395901645,6,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20240905,pd,0.7398,0.2098158716589381,5,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20240530,md,1.5333333333333334,0.028867513459481315,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20240903,md,3.417,0.10205880657738468,4,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220413,md,1.6166666666666667,0.05278573039499721,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20240412,pd,0.35,0.05000000000000002,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220427,pd,0.9176666666666666,0.07256950691119056,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220404,md,2.1333333333333333,0.028867513459481187,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220404,pd,0.4295,0.0021213203435596446,2,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220311,pd,1.045,0.021213203435596444,2,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220311,md,1.4666666666666666,0.07505553499465142,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220525,pd,1.7293333333333334,0.11207735423953104,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220525,md,3,0.04999999999999982,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220912,pd,1.687,0.44353128412773773,5,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20220509,md,2.4899999999999998,0.1655385151558393,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20230512,pd,0.35833333333333334,0.03818813079129867,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20230727,md,2.5865,0.05926128584497648,6,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20240530,pd,0.2875,0.07499999999999998,4,-120.050261,34.69747353,EPSG:4326-WGS 84
2005,Cucu Mesa,Quercus douglasii,High,20230728,pd,0.6866666666666666,0.08082903768654762,3,-120.050261,34.69747353,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20230728,pd,0.7223333333333333,0.10142156246742272,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220413,md,1.727,0.18559903016987986,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20240903,md,2.8833333333333333,0.29944392908634276,6,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220404,md,2.1333333333333333,0.05773502691896263,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220509,md,2.3606666666666665,0.07801495583113098,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220311,md,1.4066666666666667,0.10503967504392485,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20240905,pd,1.048,0.1471031384210864,4,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20230512,md,1.15,0.14916433890176292,5,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20240530,md,2.2875,0.24622144504490265,4,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20240412,pd,0.4375,0.047871355387816894,4,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220311,pd,0.9475,0.03181980515339459,2,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220719,md,4.466666666666667,0.2081665999466134,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20230929,md,3.5,0.08660254037844381,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220912,pd,2.045,0.9309672389509741,4,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20240530,pd,0.54,0.08215838362577492,5,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220916,pd,1.633,0.043840620433565826,2,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20230414,md,1.15,0.1779513042005219,4,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220916,md,2.566,0.007071067811865638,2,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20221005,pd,2.79225,0.1715641279522034,4,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220525,pd,1.767,0.02170253441421069,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220525,md,3.199333333333333,0.15285723186468272,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20230414,pd,0.21825,0.04182802091102726,4,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20230727,md,2.8703333333333334,0.17228561557290073,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220719,pd,2.775,0.27404379212089436,4,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220427,pd,0.9913333333333333,0.025166114784235853,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220404,pd,0.5406666666666666,0.04485903847981287,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20220427,md,2.717,0.07171471257698804,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20230929,pd,0.55,0.09486832980505137,6,-120.0504776,34.69801259,EPSG:4326-WGS 84
2006,Cucu Mesa,Quercus douglasii,High,20230512,pd,0.26666666666666666,0.014433756729740658,3,-120.0504776,34.69801259,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20240530,md,2.7625,0.11086778913041719,4,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220404,md,2.1,0,2,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20240905,pd,1.7088,0.2757493427009392,5,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20240903,md,3.664285714285714,0.286449945764651,7,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20230414,md,1.15,0.04999999999999993,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20230929,md,4.050000000000001,0.1732050807568879,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220525,md,3.4,0.1802775637731995,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20221005,pd,2.611075,0.24691312068552898,4,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220404,pd,0.36675,0.06631930337390464,4,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220414,md,1.7066666666666668,0.1006644591369433,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20240412,pd,0.2125,0.049244289008980535,4,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220525,pd,1.6723333333333332,0.10556672455529414,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220427,md,2.4263333333333335,0.21101263785217544,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20240530,pd,0.5,0.04082482904638631,4,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20230512,pd,0.395,0.01802775637731994,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220427,pd,0.989,0.10326018916633203,4,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220719,md,4.233333333333333,0.2516611478423583,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220916,md,3.4215,0.12798632739476515,2,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220311,md,1.77,0.14730919862656225,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220509,md,2.2376666666666667,0.060682232435312726,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220916,pd,1.0725,0.050204581464244995,2,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220311,pd,0.8150000000000001,0.12803515142334934,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220912,pd,1.405,0.16822603841260725,4,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20220719,pd,2.3233333333333333,0.09291573243177556,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20230512,md,1.937,0.10998636279102962,3,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20230929,pd,0.51,0.15572411502397437,5,-120.0505856,34.69824651,EPSG:4326-WGS 84
2007,Cucu Mesa,Quercus douglasii,High,20230727,md,1.9249999999999998,0.14433756729740632,4,-120.0505856,34.69824651,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20230929,pd,0.3333333333333333,0.02886751345948128,3,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20240412,pd,0.4625,0.09535023160258535,4,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20230929,md,3.91875,0.9672501830791592,4,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20230512,md,1.25,0.02499999999999991,3,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20220525,md,3.3,0.21794494717703383,3,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20220404,pd,0.6765,0.03040559159102149,2,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20230414,pd,0.218,0.04000000000000001,3,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20220525,pd,1.736,0.16801190434013896,3,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20230414,md,1.4333333333333333,0.10408329997330663,3,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20220404,md,1.8833333333333333,0.18929694486000917,3,-120.0506943,34.69838433,EPSG:4326-WGS 84
2008,Cucu Mesa,Quercus douglasii,Low,20230512,pd,0.31333333333333335,0.005773502691896262,3,-120.0506943,34.69838433,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20240412,pd,0.2633333333333333,0.04163331998932265,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220523,pd,1.789,0.11012265888544463,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20230414,pd,0.22,0.01999999999999999,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220330,pd,1.1233333333333333,0.055075705472860954,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20230512,md,1.9166666666666667,0.16072751268321595,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20240903,md,4.28675,0.09889514649364739,4,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220912,pd,1.6083333333333334,0.1127312438205724,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20230728,pd,0.9446666666666667,0.1486483546270638,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20240530,md,1.1733333333333333,0.08783127764830327,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220509,pd,1.6626666666666665,0.1343589719123116,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220509,md,2.8396666666666666,0.15021761991635105,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20230727,md,3.6270000000000002,0.0661588996280924,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220413,md,2.088,0.19851700179077875,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220425,pd,1.276,0.03292415526630869,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220504,md,2.9542,0.14540873426311088,5,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220523,md,3.276,0.007071067811865638,2,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220325,md,2.0625,0.16520189667999177,4,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20230414,md,1.1666666666666665,0.028867513459481315,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20230929,pd,0.5599999999999999,0.060827625302982184,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220406,md,2.95,0.07071067811865482,2,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20240905,pd,0.9506,0.16323388128694358,5,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220818,md,4.0635,0.08838834764831845,2,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20230929,md,3.15,0.4867442860476125,6,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20240530,pd,0.3,0.024999999999999994,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220411,pd,1.3266666666666667,0.06445411804790546,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220719,md,3.933333333333333,0.05773502691896263,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220325,pd,1.2666666666666666,0.17559422921421225,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220425,md,3.033333333333333,0.1052679121733367,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2009,Lisque,Quercus douglasii,Hobbiton,20220818,pd,2.851,0.23404486749339334,3,-120.04692060000001,34.69180055,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20230728,pd,1.1,0.07071067811865465,2,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20220818,md,4.265499999999999,0.15485638507985414,2,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20230414,md,0.736,0.02200000000000002,3,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20221005,pd,2.8874,0.4561313407342231,5,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20220325,md,1.96,0.07937253933193766,3,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20220509,md,2.285,0.009899494936611518,2,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20230727,md,2.7203333333333335,0.45075529207468357,3,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20240530,md,1.75925,0.2293358163625269,4,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20221005,md,5.417,0.4728985091962121,3,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20220719,md,3.7333333333333334,0.6429100507328638,3,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20230515,pd,0.195,0.09539392014169455,4,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20230512,md,1.9041666666666668,0.28214210367590775,6,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20220413,md,2.616,0.0919238815542511,2,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20230929,pd,0.525,0.06454972243679027,4,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20220719,pd,3.433333333333333,0.05773502691896263,3,-120.0480475,34.69002127,EPSG:4326-WGS 84
2010,Lisque,Quercus douglasii,Weathertop,20220325,pd,1.4875,0.20155644370746376,4,-120.0480475,34.69002127,EPSG:4326-WGS 84
