"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-08-02 09:45:00",2189,13.08,17.06,0.351,7.32,8.85,0.38826,0.46996,0.30241,0.33384,59.74,58.395,13.722,14.7,22.29,0.66027,1.00087,0.64092,0.91627,58.122,48.08,0.229,10.21,20.74,0.45868,0.93097,-99,-99,-99,61.105,9.587,31.1,44.01,1.39721,1.97623,1.23968,1.66072,48.272,53.545,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 10:00:00",2190,13.13,17.32,0.372,7.73,9.43,0.41032,0.5013,0.31932,0.3581,59.802,57.474,13.62,14.33,22.38,0.64352,1.00527,0.6363,0.92073,60.014,49.82,0.234,10.29,21.4,0.46232,0.96087,-99,-99,-99,56.2,9.554,30.56,44.31,1.37287,1.98975,1.23519,1.68293,48.233,53.093,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 10:15:00",2191,13.22,17.68,0.374,7.73,9.55,0.41028,0.50741,0.3134,0.35739,58.601,57.515,13.897,14.65,22.81,0.65757,1.02472,0.65284,0.93954,60.162,49.454,0.257,11.67,22.7,0.52436,1.01961,-99,-99,-99,54.355,9.514,30.23,44.34,1.35783,1.99155,1.23678,1.69408,48.046,52.753,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 10:30:00",2192,13.2,18.1,0.388,8.05,9.83,0.42772,0.52226,0.32118,0.35921,57.996,57.065,15.675,17.77,24.46,0.79812,1.09859,0.73398,0.97395,53.663,48.591,0.249,10.59,23.65,0.47566,1.06211,-99,-99,-99,51.664,9.608,30.34,44.97,1.36282,2.02019,1.24471,1.71557,47.768,51.956,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 10:45:00",2193,13.23,18.26,0.394,8.16,10.03,0.43398,0.53303,0.32928,0.3677,59.015,56.843,15.98,18.01,25.05,0.80853,1.12463,0.75302,1.00059,53.394,48.165,0.308,13.54,28.17,0.60774,1.26544,-99,1.18331,-99,51.543,9.505,29.47,45.07,1.32363,2.02399,1.22828,1.71531,47.574,52.022,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 11:00:00",2194,13.4,18.42,0.405,8.33,10.38,0.44286,0.55142,0.33596,0.37985,58.225,56.209,15.631,17.31,24.81,0.77769,1.11419,0.73441,0.99323,56.112,48.811,0.367,15.58,34.84,0.70017,1.56461,0.62596,1.19262,69.11,51.792,9.616,30.69,44.67,1.37865,2.00602,1.25825,1.72779,47.573,52.282,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 11:15:00",2195,13.67,19,0.43,8.9,10.96,0.47307,0.58214,0.36864,0.41348,58.838,56.667,15.423,16.77,24.79,0.75304,1.11323,0.72862,0.99166,57.497,48.437,0.373,16.38,34.19,0.73553,1.53571,-99,1.15005,-99,51.53,9.554,30.22,44.67,1.35727,2.00635,1.25167,1.72801,47.569,51.447,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 11:30:00",2196,13.48,20,0.502,10.43,12.71,0.55386,0.67504,0.44022,0.48298,59.631,57.458,15.354,16.98,24.4,0.76258,1.09559,0.72461,0.97806,55.505,48.616,0.316,13.3,30.2,0.59763,1.35643,-99,1.23117,-99,50.595,8.905,26.92,42.95,1.20873,1.92881,1.18656,1.69805,48.384,52.158,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 11:45:00",2197,13.51,20.42,0.533,11.06,13.55,0.58778,0.71991,0.46224,0.52087,57.051,57.776,15.789,17.42,25.13,0.78275,1.12874,0.74413,1.00954,55.141,48.565,0.296,12.76,27.68,0.57348,1.24337,-99,1.21611,-99,49.837,9.244,28.93,43.55,1.29929,1.95569,1.22798,1.72011,47.378,52.242,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 12:00:00",2198,13.57,21.04,0.575,11.88,14.68,0.63093,0.77933,0.48829,0.54866,56.932,56.261,15.765,17.23,25.25,0.7741,1.13402,0.74541,1.01159,55.641,47.926,0.324,13.55,31.2,0.60899,1.40103,0.60426,1.29215,68.667,47.462,9.886,33.29,44.1,1.49507,1.98097,1.29275,1.71576,46.598,51.873,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 12:15:00",2199,13.51,21.72,0.608,12.51,15.58,0.66499,0.82757,0.5161,0.58987,56.683,54.509,16.131,17.88,25.59,0.80275,1.14927,0.76744,1.02639,57.538,47.759,0.456,22.34,36.75,1.00343,1.65015,-99,1.40566,-99,47.356,9.712,32.12,43.94,1.44235,1.97359,1.2827,1.72581,46.402,50.853,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 12:30:00",2200,13.5,21.87,0.64,13.25,16.28,0.70336,0.86445,0.53873,0.60918,55.084,54.412,15.756,16.77,25.7,0.75339,1.15411,0.74345,1.04495,56.366,48.963,0.433,19.44,38.68,0.87317,1.73713,-99,1.41537,-99,46.989,9.803,32.29,44.48,1.45009,1.99747,1.28181,1.72273,46.915,51.778,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 12:45:00",2201,13.51,21.7,0.658,13.31,17.15,0.70707,0.91111,0.55818,0.65466,54.973,53.628,16.831,18.6,26.76,0.83515,1.20207,0.79817,1.06734,54.989,47.273,0.374,14.47,38.52,0.6503,1.72997,0.59716,1.40018,63.126,45.65,9.638,31.33,44.18,1.40712,1.98415,1.26485,1.72943,46.195,51.474,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 13:00:00",2202,13.54,21.64,0.671,13.68,17.36,0.72695,0.92241,0.56622,0.66463,54.848,53.917,17.012,18.67,27.17,0.83901,1.22033,0.80231,1.08555,54.453,48.135,0.527,21.89,51.08,0.98337,2.29374,0.77881,1.45421,61.678,45.853,9.343,28.88,44.39,1.29689,1.99321,1.24462,1.75399,45.972,50.988,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 13:15:00",2203,14.97,22.15,0.691,14.03,17.93,0.74536,0.95252,0.56442,0.67038,54.386,54.126,17.382,18.93,27.92,0.84985,1.25407,0.81521,1.10099,54.404,48.347,0.452,18.9,43.45,0.84849,1.95151,0.71403,1.33932,64.87,48.378,9.718,30.26,45.94,1.35887,2.06335,1.28137,1.78578,45.927,49.705,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 13:30:00",2204,17.85,24.99,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 13:45:00",2205,14.87,29.36,0.674,13.7,17.48,0.72731,0.92821,0.53081,0.63295,53.414,52.898,17.574,18.8,28.57,0.84431,1.28285,0.81629,1.1226,55.21,46.832,0.365,15.17,35.27,0.68112,1.58409,0.60714,1.14952,69.852,51.403,10.292,33.16,47.48,1.48961,2.13254,1.33683,1.82528,45.248,48.714,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 14:00:00",2206,14.32,30.78,0.639,12.91,16.66,0.68562,0.88481,0.49709,0.59516,53.944,52.859,17.739,19.02,28.79,0.85415,1.29275,0.82477,1.13943,55.84,47.049,0.344,14.33,33.23,0.64332,1.49249,-99,1.10829,-99,52.445,10.207,32.61,47.38,1.46483,2.12822,1.34579,1.84579,44.298,48.484,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 14:15:00",2207,14.15,29.53,0.614,12.56,15.8,0.66735,0.83895,0.46805,0.55122,53.444,53.341,18.022,19.5,29.07,0.87595,1.30605,0.83959,1.14543,53.272,46.546,0.308,12.75,29.98,0.57224,1.34643,-99,1.03168,-99,54.25,9.926,31.07,46.75,1.39541,2.0997,1.31853,1.83585,44.822,48.028,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 14:30:00",2208,14.36,28.05,0.619,12.51,16.18,0.66452,0.85948,0.46776,0.55388,54.696,53.61,18.318,20.04,29.33,0.8997,1.31679,0.85337,1.14673,53.51,46.52,0.301,12.7,28.79,0.57006,1.29313,-99,0.98922,-99,54.711,10.422,33.15,48.54,1.48865,2.17995,1.37752,1.87001,43.583,47.874,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 14:45:00",2209,16.32,27.61,0.611,12.38,15.91,0.65781,0.84502,0.47438,0.55798,53.65,52.719,18.764,20.48,30.09,0.91951,1.35119,0.86727,1.16918,52.982,46.824,0.293,12.05,28.58,0.54139,1.28335,-99,1.00873,-99,54.097,10.183,32.01,47.83,1.43712,2.14814,1.34781,1.87429,43.843,47.721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 15:00:00",2210,14.21,28.68,0.585,11.88,15.21,0.63132,0.80782,0.44652,0.52551,55.153,53.136,18.834,20.45,30.31,0.91871,1.36145,0.87225,1.17585,53.579,46.435,0.297,12.46,28.5,0.5596,1.2804,-99,0.99746,-99,55.039,10.433,33.56,48.19,1.50747,2.16462,1.38449,1.8781,43.63,47.664,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 15:15:00",2211,14.11,28.13,0.562,11.5,14.48,0.61058,0.76921,0.4274,0.49788,54.289,53.512,18.946,20.59,30.47,0.92495,1.36866,0.87967,1.17925,53.103,47.045,0.302,12.92,28.46,0.58006,1.27829,-99,0.99962,-99,55.604,7.273,9.18,48.53,1.47733,2.17924,1.37543,1.90323,42.752,47.199,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 15:30:00",2212,14.08,26.88,0.563,11.43,14.65,0.60719,0.77791,0.42168,0.49631,54.638,53.707,18.788,20.55,30.09,0.92249,1.35099,0.87265,1.16778,52.854,47.78,0.302,12.73,28.85,0.57196,1.29569,-99,1.00516,-99,54.82,10.447,33.64,48.22,1.51114,2.16562,1.39357,1.90079,43.231,46.592,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 15:45:00",2213,14.12,25.93,0.564,11.38,14.76,0.60447,0.78382,0.43106,0.5162,54.956,53.456,18.845,20.21,30.58,0.90787,1.37371,0.87131,1.18147,53.53,48.196,0.276,11.05,27.7,0.49644,1.24351,-99,0.98421,-99,55.857,7.806,12.95,48.83,1.48398,2.19264,1.38089,1.91407,42.344,46.119,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 16:00:00",2214,14.33,25.65,0.554,11.16,14.5,0.59306,0.77033,0.41135,0.4941,54.069,52.725,18.763,20.24,30.33,0.90929,1.36195,0.86833,1.17919,52.981,47.081,0.299,12.43,28.92,0.55816,1.29844,-99,1.02381,-99,53.852,7.354,9.23,49.13,1.49495,2.20604,1.3723,1.90299,42.767,46.801,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 16:15:00",2215,14.24,25.54,0.529,10.58,13.96,0.56217,0.74127,0.39372,0.47736,55.453,53.281,18.793,20.32,30.33,0.91273,1.36168,0.87095,1.17755,53.56,46.676,0.31,12.94,29.93,0.58086,1.34413,-99,1.06565,-99,53.236,6.827,4.52,49.86,1.50405,2.23888,1.37371,1.91586,43.062,46.114,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 16:30:00",2216,14.31,25.29,0.547,10.75,14.71,0.57099,0.78142,0.4258,0.5344,57.154,54.983,18.905,20.51,30.44,0.92104,1.3667,0.87773,1.17696,53.718,46.162,0.296,12.3,28.69,0.55254,1.28848,-99,1.03394,-99,55.464,8.112,13.71,50.48,1.50524,2.26719,1.37741,1.92658,42.24,46.016,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 16:45:00",2217,14.52,25.69,0.593,12,15.48,0.63751,0.82241,0.44857,0.53952,53.582,53.22,19.028,20.58,30.71,0.92446,1.37908,0.88383,1.17973,52.485,46.582,0.323,13.4,31.25,0.60154,1.40331,-99,1.10995,-99,52.609,8.116,13.41,50.82,1.50747,2.28282,1.38629,1.94247,42.28,45.899,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 17:00:00",2218,14.12,25.72,0.615,12.4,16.11,0.65857,0.85591,0.44891,0.54103,54.092,53.161,18.847,20.66,30.14,0.9274,1.35362,0.87967,1.16499,52.798,46.897,0.319,13.3,30.75,0.59758,1.38127,-99,1.09859,-99,53.031,7.965,12.03,51.06,1.50165,2.29347,1.36281,1.93866,42.449,46.225,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 17:15:00",2219,14.04,25.04,0.59,12,15.31,0.63716,0.81369,0.4281,0.50734,53.658,52.882,18.611,20.26,29.9,0.91003,1.34285,0.85845,1.14915,53.522,47.361,0.321,13.36,31.04,0.60006,1.39405,-99,1.09377,-99,53.749,10.782,33.59,50.95,1.50899,2.28852,1.35814,1.91427,43.224,47,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 17:30:00",2220,14.06,24.52,0.531,10.63,13.98,0.56454,0.74237,0.38168,0.46566,53.869,52.781,18.4,20.13,29.45,0.90389,1.32307,0.85845,1.14175,53.566,47.665,0.323,13.65,30.75,0.6131,1.38113,-99,1.08889,-99,53.186,10.806,33.67,51.06,1.51257,2.29322,1.34907,1.90156,43.386,47.422,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 17:45:00",2221,14.16,24.69,0.495,9.98,12.96,0.53001,0.68855,0.35127,0.4242,53.614,52.94,18.41,19.86,29.76,0.89215,1.33653,0.84341,1.14807,54.019,47.29,0.316,13.35,30.14,0.59974,1.35325,-99,1.05327,-99,53.588,10.669,33.23,50.43,1.49243,2.26494,1.33574,1.88855,43.741,47.775,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 18:00:00",2222,14.14,24.47,0.455,9.15,11.96,0.48578,0.63546,0.32115,0.38539,53.361,51.861,17.97,19.59,28.84,0.87994,1.29501,0.83481,1.1198,54.892,48.01,0.287,12.14,27.36,0.54512,1.22865,-99,0.95187,-99,55.427,10.535,33.05,49.54,1.48439,2.2246,1.31381,1.84958,44.454,48.075,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 18:15:00",2223,14.34,24.51,0.42,8.5,10.93,0.45103,0.58068,0.29408,0.34962,53.507,51.334,17.694,19.34,28.34,0.86865,1.27332,0.81973,1.10322,53.836,48.606,0.269,11.24,25.97,0.50478,1.16639,-99,0.90585,-99,56.597,10.422,32.69,49.02,1.46788,2.20161,1.29303,1.82413,44.975,49.008,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 18:30:00",2224,14.11,24.25,0.39,7.88,10.18,0.41828,0.54046,0.27065,0.32049,53.832,51.401,17.205,18.74,27.63,0.84138,1.24089,0.80122,1.07245,55.162,46.776,0.261,10.88,25.17,0.4887,1.13084,-99,0.87548,-99,56.24,10.242,32.45,47.83,1.45765,2.1481,1.26369,1.7761,45.573,50.431,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 18:45:00",2225,14.03,23.72,0.381,7.71,9.93,0.41016,0.52782,0.26528,0.31844,53.84,51.667,16.847,18.47,26.93,0.82925,1.20935,0.78148,1.04835,54.914,47.614,0.25,10.26,24.4,0.46032,1.09567,-99,0.85383,-99,56.387,9.94,31.4,46.51,1.41076,2.08867,1.22377,1.74064,46.151,51.167,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 19:00:00",2226,13.96,23.23,0.368,7.2,9.93,0.38234,0.52782,0.25943,0.3178,55.095,52.507,16.347,17.93,26.13,0.80497,1.17311,0.75885,1.0281,55.049,47.754,0.244,10.1,23.68,0.45384,1.0638,-99,0.83033,-99,57.046,9.799,31.4,45.39,1.41051,2.03839,1.21433,1.69849,47.238,52.098,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 19:15:00",2227,13.81,22.71,0.385,7.71,10.13,0.41007,0.53796,0.28244,0.34634,56.004,52.745,15.73,17.28,25.11,0.77591,1.12763,0.73087,0.99402,54.916,47.358,0.217,8.99,21.12,0.4037,0.94853,-99,0.75337,-99,56.298,9.477,30.6,43.66,1.37383,1.9606,1.16668,1.63634,48.478,52.666,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 19:30:00",2228,13.63,22.15,0.373,7.58,9.66,0.40284,0.51354,0.252,0.29892,53.001,52.07,14.871,16.28,23.8,0.73133,1.06893,0.69315,0.94999,54.851,48.124,0.185,7.55,18.2,0.33872,0.81712,-99,0.63638,-99,56.485,9.039,29.45,41.36,1.32307,1.85783,1.11747,1.55399,49.679,54.54,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-02 19:45:00",2229,13.4,21.54,0.311,6.22,8.21,0.32972,0.43612,0.2001,0.2417,51.765,50.265,14.124,15.5,22.56,0.69618,1.01316,0.65842,0.90465,54.872,47.313,0.153,5.91,15.77,0.26568,0.70875,-99,0.54006,-99,56.367,8.435,27.5,38.57,1.23527,1.73191,1.03811,1.46037,50.872,56.405,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
