"TOA5","CR1000XSeries_E","CR1000X","31220","CR1000X.Std.05.01","CPU:1000x_8sapflow_v1.CR1X","27956","Diagnostic_Data"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Tmax_Outer_a","Tmax_Inner_a","uTmax_Outer_a","uTmax_Inner_a","Tmax_Outer_b","Tmax_Inner_b","uTmax_Outer_b","uTmax_Inner_b","Tmax_Outer_c","Tmax_Inner_c","uTmax_Outer_c","uTmax_Inner_c","Tmax_Outer_d","Tmax_Inner_d","uTmax_Outer_d","uTmax_Inner_d","Tmax_Outer_e","Tmax_Inner_e","uTmax_Outer_e","uTmax_Inner_e","Tmax_Outer_f","Tmax_Inner_f","uTmax_Outer_f","uTmax_Inner_f","Tmax_Outer_g","Tmax_Inner_g","uTmax_Outer_g","uTmax_Inner_g","Tmax_Outer_h","Tmax_Inner_h","uTmax_Outer_h","uTmax_Inner_h"
"TS","RN","","","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-07-10 14:30:00",0,13.21,28.88,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 14:45:00",1,16.88,31.94,57.256,62.782,51.007,40.112,47.249,39.441,39.905,28.012,"NAN","NAN","NAN","NAN",48.398,57.132,40.803,39.253,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 15:00:00",2,13.76,33.57,56.971,61.982,50.461,41.471,46.508,39.778,38.744,28.239,69.044,46.61,55.502,28.567,47.832,54.756,38.585,37.293,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 15:15:00",3,13.57,32.23,57.235,59.199,52.635,43.232,46.822,39.834,38.799,28.553,66.361,44.907,54.628,27.278,47.623,54.96,39.047,39.563,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 15:30:00",4,13.78,30.31,57.407,59.785,51.05,42.883,47.539,40.396,39.621,27.719,66.183,43.74,54.445,26.258,48.1,55.285,41.174,38.797,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 15:45:00",5,13.63,28.5,56.881,60.911,50.785,43.033,48.354,39.974,39.922,27.454,70.136,44.239,54.369,26.768,47.766,54.017,38.932,38.467,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 16:00:00",6,13.6,26.74,58.11,59.248,51.445,42.869,47.466,40.07,39.295,27.813,67.003,43.887,55.265,27.079,47.41,54.488,40.643,38.679,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 16:15:00",7,13.7,25.54,56.114,59.885,52.909,41.023,46.657,39.672,39.312,28.238,68.399,43.06,53.868,26.254,46.92,54.409,38.092,38.868,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 16:30:00",8,13.87,24.93,56.164,59.781,51.151,40.918,45.927,39.355,38.165,27.095,68.142,43.477,54.852,26.412,47.778,53.874,42.094,37.65,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 16:45:00",9,13.78,25.06,54.37,58.816,50.596,42.17,46.392,39.823,38.374,27.717,66.277,42.598,56.196,27.189,47.53,53.781,41.172,38.796,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 17:00:00",10,13.72,24.98,55.854,58.801,49.756,41.589,47.539,39.57,38.121,27.876,65.795,42.271,54.318,25.626,47.761,53.854,41.668,37.898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 17:15:00",11,13.93,25.42,55.333,59.934,49.236,42.311,47.141,39.325,38.288,27.886,65.648,41.813,52.515,25.578,47.725,54.649,40.389,37.858,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 17:30:00",12,15.94,26.98,56.84,59.373,49.914,42.731,47.698,39.468,39.106,28.187,65.755,43.317,53.192,25.839,47.518,54.442,42.921,38.219,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 17:45:00",13,13.89,27.76,57.209,59.845,50.955,43.616,46.872,39.731,38.281,28.036,65.539,45.428,52.82,27.956,48.446,54.955,43.331,39.714,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 18:00:00",14,13.84,27.02,57.408,59.528,49.812,42.473,46.681,39.536,38.915,28.095,66.173,44.558,51.797,26.926,48.283,55.615,39.552,38.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 18:15:00",15,13.73,25.81,55.696,59.726,49.599,41.019,46.674,39.532,38.909,27.575,67.915,44.655,54.633,27.442,49.018,56.355,42.25,39.458,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 18:30:00",16,13.64,24.63,55.494,59.369,48.98,40.399,46.736,39.333,38.556,27.634,67.606,45.325,55.715,27.697,50.005,56.256,41.582,39.618,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 18:45:00",17,13.56,23.71,55.825,58.616,50.55,40.727,48.072,38.704,39.48,28.248,66.521,46.151,54.217,27.851,50.305,57.795,39.817,39.353,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 19:00:00",18,13.49,23.03,55.605,57.568,50.074,41.081,46.833,38.861,39.741,28.817,66.003,47.959,54.11,29.659,51.382,58.718,44.049,40.847,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 19:15:00",19,13.41,22.47,55.366,58.159,48.436,41.094,48.019,38.648,40.514,28.607,66.857,50.062,54.144,31.769,52.212,59.703,42.965,39.606,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 19:30:00",20,13.32,21.86,56.774,59.412,49.431,43.171,47.149,38.607,40.469,29.546,66.453,50.484,54.981,33.583,53.92,61.255,45.603,43.226,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 19:45:00",21,13.22,21.2,57.206,58.189,50.533,43.756,47.553,38.756,41.031,30.113,63.913,51.149,54.096,33.939,54.783,63.357,44.971,41.614,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 20:00:00",22,13.15,20.62,57.1,58.651,51.254,43.907,47.921,37.88,41.814,30.323,61.164,52.225,54.652,35.33,56.072,65.059,45.02,44.039,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 20:15:00",23,13.1,19.87,56.219,58.028,50.942,45.096,47.355,37.466,42.488,30.581,60.088,50.889,53.99,35.902,54.982,65.617,43.776,44.448,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 20:30:00",24,13.08,19,56.073,56.798,50.226,45.517,47.247,35.965,42.383,31.048,60.943,51.595,54.28,37.595,57.261,68.053,47.447,47.55,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 20:45:00",25,13.07,18.17,57.047,56.944,51.926,44.996,48.09,35.558,43.223,31.312,59.516,51.559,55.64,37.814,58.911,67.228,48.013,47.136,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 21:00:00",26,13.06,17.47,57.252,57.303,51.975,45.871,47.141,34.615,43.674,32.441,64.722,51.239,53.924,37.649,59.677,-99,48.214,49.711,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 21:15:00",27,13.05,16.91,56.173,56.069,52.809,46.291,46.112,34.825,44.715,32.236,63.581,52.06,55.985,39.558,58.86,-99,50.699,47.911,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 21:30:00",28,13.04,16.47,56.459,55.942,51.183,47.304,46.885,34.358,44.917,32.753,63.176,51.344,56.098,39.822,61.533,-99,51.982,49.608,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 21:45:00",29,13.03,16.14,56.272,57.41,51.669,46.132,46.677,34.823,45.383,33.062,62.155,52.13,56.729,41.125,60.63,-99,54.535,52.829,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 22:00:00",30,13.03,15.84,56.994,57.15,52.958,48.094,46.613,34.349,45.319,33.158,64.768,52.677,57.844,41.831,63.652,-99,54.667,54.203,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 22:15:00",31,13.02,15.61,57.46,57.615,53.01,47.992,47.291,34.766,45.583,34.249,62.776,51.355,58.33,41.33,59.967,-99,51.81,53.153,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 22:30:00",32,13.01,15.41,58.083,56.325,52.807,48.616,46.056,33.685,47.142,34.254,61.415,51.96,58.212,44.003,63.108,-99,54.542,54.231,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 22:45:00",33,13.01,15.22,57.501,56.985,52.483,49.018,47.5,33.991,46.62,33.888,64.212,53.516,57.287,42.665,61.017,-99,51.776,52.963,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 23:00:00",34,13.01,15.03,56.734,56.786,53.526,48.819,46.43,33.642,47.363,35.04,62.815,54.291,60.025,43.444,62.983,-99,54.411,53.275,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 23:15:00",35,13,14.91,56.566,56.461,53.772,48.497,46.839,33.48,45.957,34.62,67.25,53.093,58.261,42.504,63.246,-99,53.435,52.867,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 23:30:00",36,13,14.76,57.303,58.027,52.025,48.663,46.306,33.213,46.823,35.335,64.997,53.576,55.851,42.311,62.761,-99,54.192,54.14,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-10 23:45:00",37,12.99,14.62,57.941,56.751,54.473,49.195,46.733,33.377,46.836,34.931,64.01,52.745,58.585,43.805,59.905,-99,52.165,54.075,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 00:00:00",38,12.99,14.51,58.347,58.658,53.329,50.12,45.693,34.823,46.624,34.98,65.521,54.107,58.187,44.242,62.439,-99,53.203,53.306,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 00:15:00",39,12.98,14.43,57.492,57.803,53.458,49.009,46.51,33.987,47.441,35.383,60.777,53.236,59.382,44.198,62.206,-99,54.72,53.738,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 00:30:00",40,12.98,14.31,57.663,56.577,54.041,49.18,45.18,34.05,47.511,34.205,62.019,52.259,60.057,43.481,61.665,-99,54.748,54.284,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 00:45:00",41,12.97,14.16,57.24,57.292,54.447,50.413,46.776,33.684,46.725,34.978,63.781,53.088,58.254,44.153,61.735,-99,50.017,52.597,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 01:00:00",42,12.97,14.05,57.728,57.883,53.951,48.673,46.036,33.516,46.812,34.654,64.43,53.173,57.769,44.654,63.055,-99,54.481,54.842,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 01:15:00",43,12.96,13.89,56.859,57.585,54.48,49.874,47.486,34.396,46.607,35.69,65.027,52.939,57.846,44.727,61.486,-99,51.52,52.603,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 01:30:00",44,12.96,13.79,58.35,57.834,54.47,49.609,47.482,34.134,45.93,35.529,62.177,53.965,58.717,44.769,62.786,-99,55.866,52.405,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 01:45:00",45,12.95,13.67,56.95,58.915,52.761,49.968,45.849,34.305,46.366,35.289,62.188,53.819,58.83,44.881,63.179,-99,55.591,54.455,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 02:00:00",46,12.95,13.43,56.904,58.715,54.939,49.919,46.6,34.649,46.29,34.96,62.526,54.005,58.911,43.316,62.426,-99,52.612,52.87,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 02:15:00",47,12.94,13.2,56.432,57.416,53.483,50.017,46.65,34.39,47.995,34.856,62.953,51.952,56.033,42.5,61.654,-99,55.56,53.184,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 02:30:00",48,12.94,12.96,58.006,58.317,53.141,50.347,46.812,33.877,46.501,34.601,65.576,53.648,58.397,44.297,61.543,-99,54.779,52.248,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 02:45:00",49,12.93,12.77,57.738,56.806,52.717,49.664,46.134,34.856,46.805,34.752,62.31,54.358,57.301,43.101,61.953,-99,51.731,51.422,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 03:00:00",50,12.92,12.66,57.982,59.12,54.775,50.067,46.291,34.032,46.24,34.755,64.683,52.757,57.506,42.741,57.628,-99,49.625,53.032,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 03:15:00",51,12.92,12.58,58.298,57.935,53.59,48.572,47.844,35.325,46.707,34.394,64.732,53.476,58.226,43.616,60.452,-99,50.485,51.156,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 03:30:00",52,12.91,12.5,58.808,57.463,53.53,49.236,48.06,34.866,47.337,34.763,65.156,54.881,57.151,43.209,63.241,-99,54.671,52.295,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 03:45:00",53,12.9,12.46,60.018,58.671,54.581,50.286,47.736,35.473,47.839,33.869,64.522,54.916,58.427,42.16,60.409,-99,53.746,53.024,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 04:00:00",54,12.9,12.43,58.36,58.672,55.411,49.719,48.584,35.232,47.186,34.041,68.707,55.798,59.979,42.89,65.974,-99,54.101,51.055,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 04:15:00",55,12.89,12.46,59.654,60.636,53.806,50.596,48.116,34.92,47.96,34.817,65.662,55.491,61.068,43.41,62.371,-99,52.405,51.269,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 04:30:00",56,12.88,12.52,59.969,60.433,55.102,50.807,48.39,35.861,45.853,36.017,67.227,54.728,59.066,45.534,63.507,-99,55.191,53.797,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 04:45:00",57,12.87,12.58,59.793,59.277,56.172,50.895,47.073,35.948,46.502,34.604,64.652,55.873,59.229,44.457,65.249,-99,57.092,54.15,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 05:00:00",58,12.86,12.53,59.646,61.198,53.955,50.749,47.782,35.834,45.144,33.663,64.436,54.676,59.427,42.747,65.003,-99,50.905,51.576,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 05:15:00",59,12.85,12.43,59.171,60.155,55.55,49.704,49.04,35.119,47.745,35.016,66.393,54.879,58.804,45.274,62.885,-99,52.659,51.264,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 05:30:00",60,12.84,12.39,59.296,60.02,54.43,49.149,48.522,35.584,46.969,35.326,65.091,55.643,59.153,44.387,62.735,-99,54.576,53.182,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 05:45:00",61,12.83,12.38,59.126,61.091,55.504,51.054,47.237,35.696,47.91,33.937,64.062,55.284,58.381,43.356,64.685,-99,55.028,53.477,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 06:00:00",62,12.83,12.32,59.913,59.24,55.049,50.597,48.368,35.433,47.643,35.174,65.255,55.238,59.832,44.241,61.542,-99,52.97,51.266,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 06:15:00",63,12.82,12.27,59.169,59.893,54.719,50.685,47.054,36.192,46.071,33.761,65.058,55.863,58.137,43.779,62.411,-99,49.711,49.245,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 06:30:00",64,12.81,12.2,59.702,60.581,54.578,49.972,47.678,37.077,45.713,33.25,67.291,55.873,58.302,43.115,57.227,-99,46.17,48.341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 06:45:00",65,12.81,12.17,58.884,60.023,55.262,49.57,49.168,36.5,45.549,33.241,66.069,55.221,58.32,40.496,60.932,68.676,49.056,47.093,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 07:00:00",66,12.81,12.19,59.961,61.098,54.942,49.249,49.591,37.227,46.538,33.243,67.451,57.015,59.03,42.449,61.904,70.219,53.745,47.238,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 07:15:00",67,12.81,12.33,59.58,60.046,54.872,50.269,50.936,39.249,44.833,32.368,-99,55.001,60.167,41.107,56.745,64.906,49.151,46.363,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 07:30:00",68,12.83,12.58,61.179,63.973,54.919,50.626,49.247,39.363,45.21,31.809,-99,56.529,60.041,43.05,56.074,62.58,49,43.886,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 07:45:00",69,13.14,13.22,61.915,64.295,57.207,51.515,50.946,39.41,46.497,31.444,-99,56.129,62.535,42.959,55.991,62.088,52.117,41.733,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 08:00:00",70,13.45,16.57,62.702,66.738,57.01,52.403,49.523,40.877,44.657,30.835,-99,56.174,61.184,42.696,52.341,59.266,45.572,39.732,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 08:15:00",71,13.47,20.11,63.053,66.52,59.847,51.518,50.243,39.789,44.136,30.575,-99,56.858,62.435,44.771,50.482,56.735,43.143,39.525,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 08:30:00",72,13.3,20.31,64.144,68.024,59.953,52.349,51.886,41.278,48.263,30.151,-99,54.698,62.19,44.264,48.722,54.821,43.452,37.766,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 08:45:00",73,13.29,19.49,62.595,67.458,57.991,52.3,51.099,40.909,44.995,30.202,-99,54.032,63.072,41.528,46.498,52.855,40.246,37.611,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 09:00:00",74,13.68,19.36,61.333,66.195,58.128,51.61,47.124,39.981,38.533,28.701,-99,52.591,59.826,38.842,45.718,51.556,40.19,35.592,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 09:15:00",75,13.46,20.57,60.465,66.312,57.672,50.74,47.069,40.498,39.05,27.98,-99,50.939,60.239,37.196,45.127,50.657,39.439,36.492,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 09:30:00",76,13.47,20.61,61.751,65.787,57.976,49.543,47.322,40.44,38.577,27.921,-99,48.78,61.649,35.857,44.747,50.432,39.63,36.839,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 09:45:00",77,13.43,20.46,61.14,65.019,58.605,50.172,47.901,41.174,39.054,27.826,-99,46.241,61.49,31.668,44.284,50.384,39.424,36.219,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 10:00:00",78,13.41,20.44,57.873,62.995,57.976,46.906,46.711,41.382,37.708,28.29,-99,44.131,-99,31.208,43.878,49.565,39.848,37.056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 10:15:00",79,13.4,20.52,56.733,62.837,58.906,48.248,48.816,40.593,40.799,27.508,-99,42.277,-99,-99,43.871,49.972,40.408,35.549,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 10:30:00",80,13.42,20.71,56.947,62.639,58.137,45.824,48.911,41.36,44.307,28.276,-99,36.911,-99,-99,44.284,49.813,41.493,35.239,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 10:45:00",81,13.41,20.93,55.659,61.196,53.28,45.519,47.53,41.217,41.011,28.026,68.096,34.892,-99,-99,43.24,49.907,41.017,36.831,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 11:00:00",82,13.5,21.07,56.443,61.564,56.546,44.488,45.683,40.612,35.697,28.089,62.684,34.28,57.665,23.418,43.666,49.095,39.791,34.777,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 11:15:00",83,13.58,21.34,56.156,61.172,54.604,45.344,46.891,40.428,39.393,27.241,62.155,33.919,53.986,23.315,44.116,49.389,40.24,37.296,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 11:30:00",84,13.91,21.9,51.359,55.808,57.67,39.824,46.502,40.035,38.585,27.513,62.204,33.708,60.24,22.847,44.647,50.592,40.876,36.172,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-11 11:45:00",85,13.75,23.24,47.671,52.947,-99,38.622,45.835,40.505,36.416,27.567,62.322,33.664,56.633,22.954,45.961,50.82,46.477,37.481,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
