Site,Plot,plot.number,Species,Tag,Date,pd_md,year,water_potential_mpa,Notes,Flag
Cucu Mesa,High,,Blue,2004,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2004,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2004,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2005,2024-09-03,md,,3.315,,
Cucu Mesa,High,,Blue,2005,2024-09-03,md,,3.375,,
Cucu Mesa,High,,Blue,2005,2024-09-03,md,,3.423,,
Cucu Mesa,High,,Blue,2005,2024-09-03,md,,3.555,,
Cucu Mesa,High,,Blue,2005,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2005,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2005,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2005,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,2.45,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,2.55,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,3.05,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,3.05,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,3.1,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,3.1,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2006,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,3.15,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,3.425,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,3.65,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,3.75,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,3.825,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,3.9,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,3.95,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,,,
Cucu Mesa,High,,Blue,2007,2024-09-03,md,,,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-09-03,md,,4.16,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-09-03,md,,4.166,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-09-03,md,,4.243,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-09-03,md,,,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-09-03,md,,,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-09-03,md,,,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-09-03,md,,,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-09-03,md,,,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-09-03,md,,,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-09-03,md,,,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,1478,2024-09-03,md,,3.45,,
Cucu Mesa,Low,,Blue,1478,2024-09-03,md,,3.475,,
Cucu Mesa,Low,,Blue,1478,2024-09-03,md,,3.5,,
Cucu Mesa,Low,,Blue,1478,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,1478,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,1478,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,1478,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2012,2024-09-03,md,,3.05,,
Cucu Mesa,Low,,Blue,2012,2024-09-03,md,,3.4,,
Cucu Mesa,Low,,Blue,2012,2024-09-03,md,,3.45,,
Cucu Mesa,Low,,Blue,2012,2024-09-03,md,,3.45,,
Cucu Mesa,Low,,Blue,2012,2024-09-03,md,,3.5,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,2.4,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,2.4,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,2.6,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,2.7,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,2.8,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,3.05,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,3.1,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,3.4,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2013,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2015,2024-09-03,md,,3.268,,
Cucu Mesa,Low,,Blue,2015,2024-09-03,md,,3.458,,
Cucu Mesa,Low,,Blue,2015,2024-09-03,md,,3.659,,
Cucu Mesa,Low,,Blue,2015,2024-09-03,md,,3.678,,
Cucu Mesa,Low,,Blue,2015,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2015,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2015,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2016,2024-09-03,md,,2.9,,
Cucu Mesa,Low,,Blue,2016,2024-09-03,md,,3.065,,
Cucu Mesa,Low,,Blue,2016,2024-09-03,md,,3.35,,
Cucu Mesa,Low,,Blue,2016,2024-09-03,md,,3.549,,
Cucu Mesa,Low,,Blue,2016,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2016,2024-09-03,md,,,,
Cucu Mesa,Low,,Blue,2016,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2009,2024-09-03,md,,4.139,,
Lisque,Hobbiton,,Blue,2009,2024-09-03,md,,4.324,,
Lisque,Hobbiton,,Blue,2009,2024-09-03,md,,4.339,,
Lisque,Hobbiton,,Blue,2009,2024-09-03,md,,4.345,,
Lisque,Hobbiton,,Blue,2009,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2009,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2009,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,2.45,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,2.45,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,2.475,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,2.5,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,2.65,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,2.9,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2301,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,2.549,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,2.609,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,2.714,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,2.825,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,2.94,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2331,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2343,2024-09-03,md,,3.05,,
Lisque,Hobbiton,,Blue,2343,2024-09-03,md,,3.1,,
Lisque,Hobbiton,,Blue,2343,2024-09-03,md,,3.15,,
Lisque,Hobbiton,,Blue,2343,2024-09-03,md,,3.15,,
Lisque,Hobbiton,,Blue,2343,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2343,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2343,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2343,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2344,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2344,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2344,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2344,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,2.137,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,2.14,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,2.215,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,2.345,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,2.53,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,3.743,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,,,
Lisque,Hobbiton,,Live,2345,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2346,2024-09-03,md,,3.813,,
Lisque,Hobbiton,,Blue,2346,2024-09-03,md,,4.213,,
Lisque,Hobbiton,,Blue,2346,2024-09-03,md,,4.22,,
Lisque,Hobbiton,,Blue,2346,2024-09-03,md,,4.589,,
Lisque,Hobbiton,,Blue,2346,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2346,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2346,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2346,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2347,2024-09-03,md,,3.19,,
Lisque,Hobbiton,,Blue,2347,2024-09-03,md,,3.214,,
Lisque,Hobbiton,,Blue,2347,2024-09-03,md,,3.4,,
Lisque,Hobbiton,,Blue,2347,2024-09-03,md,,3.507,,
Lisque,Hobbiton,,Blue,2347,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2347,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2347,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2347,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,3.35,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,3.5,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,3.85,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,3.85,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,3.85,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2370,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2371,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2371,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2371,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2371,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2371,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2371,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2372,2024-09-03,md,,3.465,,
Lisque,Hobbiton,,Blue,2372,2024-09-03,md,,3.524,,
Lisque,Hobbiton,,Blue,2372,2024-09-03,md,,3.596,,
Lisque,Hobbiton,,Blue,2372,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2372,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2372,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2372,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2372,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2375,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2375,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2375,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2375,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2375,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2375,2024-09-03,md,,,,
Lisque,Hobbiton,,Blue,2375,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,2.445,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,2.754,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,3.17,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,3.521,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2352,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2354,2024-09-03,md,,2.552,,
Lisque,Middle Earth,,Live,2354,2024-09-03,md,,2.764,,
Lisque,Middle Earth,,Live,2354,2024-09-03,md,,2.808,,
Lisque,Middle Earth,,Live,2354,2024-09-03,md,,2.875,,
Lisque,Middle Earth,,Live,2354,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2354,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2354,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2354,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2360,2024-09-03,md,,3.216,,
Lisque,Middle Earth,,Blue,2360,2024-09-03,md,,3.424,,
Lisque,Middle Earth,,Blue,2360,2024-09-03,md,,3.705,,
Lisque,Middle Earth,,Blue,2360,2024-09-03,md,,3.712,,
Lisque,Middle Earth,,Blue,2360,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2360,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2360,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2360,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,3.432,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,3.906,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,4.189,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,4.207,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2365,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,3.932,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,4.138,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,4.15,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,4.423,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,4.538,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2367,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2369,2024-09-03,md,,4.35,,
Lisque,Middle Earth,,Blue,2369,2024-09-03,md,,4.45,,
Lisque,Middle Earth,,Blue,2369,2024-09-03,md,,4.5,,
Lisque,Middle Earth,,Blue,2369,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2369,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2369,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2369,2024-09-03,md,,,,
Lisque,Middle Earth,,Blue,2373,2024-09-03,md,,2.95,,
Lisque,Middle Earth,,Blue,2373,2024-09-03,md,,3.05,,
Lisque,Middle Earth,,Blue,2373,2024-09-03,md,,3.1,,
Lisque,Middle Earth,,Blue,2373,2024-09-03,md,,3.1,,
Lisque,Middle Earth,,Blue,2373,2024-09-03,md,,3.1,,
Lisque,Middle Earth,,Blue,2373,2024-09-03,md,,3.15,,
Lisque,Middle Earth,,Live,2376,2024-09-03,md,,2.55,,
Lisque,Middle Earth,,Live,2376,2024-09-03,md,,2.558,,
Lisque,Middle Earth,,Live,2376,2024-09-03,md,,2.594,,
Lisque,Middle Earth,,Live,2376,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2376,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2376,2024-09-03,md,,,,
Lisque,Middle Earth,,Live,2376,2024-09-03,md,,,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,2.075,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,2.1,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,2.175,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,,,
Lisque,Rohan,,Live,2377,2024-09-03,md,,,,
Lisque,Rohan,,Blue,2378,2024-09-03,md,,3.1,,
Lisque,Rohan,,Blue,2378,2024-09-03,md,,3.1,,
Lisque,Rohan,,Blue,2378,2024-09-03,md,,3.15,,
Lisque,Rohan,,Blue,2378,2024-09-03,md,,3.4,,
Lisque,Rohan,,Blue,2378,2024-09-03,md,,,,
Lisque,Rohan,,Blue,2378,2024-09-03,md,,,,
Lisque,Rohan,,Blue,2378,2024-09-03,md,,,,
Lisque,Rohan,,Blue,2379,2024-09-03,md,,3.1,,
Lisque,Rohan,,Blue,2379,2024-09-03,md,,3.2,,
Lisque,Rohan,,Blue,2379,2024-09-03,md,,3.3,,
Lisque,Rohan,,Blue,2379,2024-09-03,md,,3.4,,
Lisque,Rohan,,Blue,2379,2024-09-03,md,,,,
Lisque,Rohan,,Blue,2379,2024-09-03,md,,,,
Lisque,Rohan,,Blue,2379,2024-09-03,md,,,,
Lisque,Rohan,,Blue,2379,2024-09-03,md,,,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,2.45,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,2.7,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,2.75,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,2.8,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,3.15,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,4,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,,,
Lisque,Rohan,,Live,2380,2024-09-03,md,,,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,3.267,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,3.46,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,3.506,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,3.72,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,,,
Lisque,Rohan,,ARCA,ART LL,2024-09-03,md,,,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,4.885,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,4.902,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,4.998,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,,,
Lisque,Rohan,,SALE,LEU LL,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2010,2024-09-03,md,,3.705,,
Lisque,Weathertop,,Blue,2010,2024-09-03,md,,3.98,,
Lisque,Weathertop,,Blue,2010,2024-09-03,md,,4.063,,
Lisque,Weathertop,,Blue,2010,2024-09-03,md,,,,
