Site,Plot,plot.number,Species,Tag,Date,pd_md,year,water_potential_mpa,Notes,Flag
Lisque,Weathertop,,Blue,2011,2024-05-30,pd,0,0.3,,Dabbed
Lisque,Weathertop,,Blue,2011,2024-05-30,pd,0,0.325,,Dabbed
Lisque,Weathertop,,Blue,2381,2024-05-30,pd,0,0.425,,Dabbed
Lisque,Weathertop,,Blue,2381,2024-05-30,pd,0,0.45,,Dabbed
Lisque,Weathertop,,Blue,2381,2024-05-30,pd,0,0.425,,Dabbed
Lisque,Weathertop,,Blue,2381,2024-05-30,pd,0,0.45,,Dabbed
Lisque,Weathertop,,Blue,2381,2024-05-30,pd,0,0.475,,Dabbed
Lisque,Weathertop,,Blue,2381,2024-05-30,pd,0,0.425,,Dabbed
Lisque,Weathertop,,Blue,2382,2024-05-30,pd,0,0.399,,Dabbed
Lisque,Weathertop,,Blue,2382,2024-05-30,pd,0,0.108,,Dabbed
Lisque,Weathertop,,Blue,2382,2024-05-30,pd,0,0.153,,Dabbed
Lisque,Weathertop,,Blue,2382,2024-05-30,pd,0,0.338,,Dabbed
Lisque,Weathertop,,Blue,2382,2024-05-30,pd,0,0.244,,Dabbed
Lisque,Weathertop,,Blue,2383,2024-05-30,pd,0,0.275,,Dabbed
Lisque,Weathertop,,Blue,2383,2024-05-30,pd,0,0.275,,Dabbed
Lisque,Weathertop,,Blue,2383,2024-05-30,pd,0,0.3,,Dabbed
Lisque,Weathertop,,Blue,2383,2024-05-30,pd,0,0.225,,Dabbed
Lisque,Weathertop,,Blue,2383,2024-05-30,pd,0,0.25,,Dabbed
Lisque,Weathertop,,Blue,2383,2024-05-30,pd,0,0.32,,Dabbed
Lisque,Weathertop,,Blue,2384,2024-05-30,pd,0,0.237,,Dabbed
Lisque,Weathertop,,Blue,2384,2024-05-30,pd,0,0.238,,Dabbed
Lisque,Weathertop,,Blue,2384,2024-05-30,pd,0,0.238,,Dabbed
Lisque,Weathertop,,Blue,2384,2024-05-30,pd,0,0.264,,Dabbed
Cucu Mesa,Low,,Blue,1478,2024-05-30,pd,0,0.55,,
Cucu Mesa,Low,,Blue,1478,2024-05-30,pd,0,0.5,,
Cucu Mesa,Low,,Blue,1478,2024-05-30,pd,0,0.3,,
Cucu Mesa,Low,,Blue,1478,2024-05-30,pd,0,0.5,,
Cucu Mesa,Low,,Blue,1478,2024-05-30,pd,0,0.35,,
Cucu Mesa,High,,Blue,2004,2024-05-30,pd,0,0.3,,
Cucu Mesa,High,,Blue,2004,2024-05-30,pd,0,0.7,,Weird
Cucu Mesa,High,,Blue,2004,2024-05-30,pd,0,0.2,,
Cucu Mesa,High,,Blue,2004,2024-05-30,pd,0,0.4,,
Cucu Mesa,High,,Blue,2005,2024-05-30,pd,0,0.2,,
Cucu Mesa,High,,Blue,2005,2024-05-30,pd,0,0.35,,
Cucu Mesa,High,,Blue,2005,2024-05-30,pd,0,0.25,,
Cucu Mesa,High,,Blue,2005,2024-05-30,pd,0,0.35,,
Cucu Mesa,High,,Blue,2006,2024-05-30,pd,0,0.65,,
Cucu Mesa,High,,Blue,2006,2024-05-30,pd,0,0.6,,
Cucu Mesa,High,,Blue,2006,2024-05-30,pd,0,0.45,,
Cucu Mesa,High,,Blue,2006,2024-05-30,pd,0,0.5,,
Cucu Mesa,High,,Blue,2006,2024-05-30,pd,0,0.5,,
Cucu Mesa,High,,Blue,2007,2024-05-30,pd,0,0.5,,
Cucu Mesa,High,,Blue,2007,2024-05-30,pd,0,0.5,,
Cucu Mesa,High,,Blue,2007,2024-05-30,pd,0,0.55,,
Cucu Mesa,High,,Blue,2007,2024-05-30,pd,0,0.45,,
Cucu Mesa,Low,,Blue,2012,2024-05-30,pd,0,0.5,,
Cucu Mesa,Low,,Blue,2012,2024-05-30,pd,0,0.55,,
Cucu Mesa,Low,,Blue,2012,2024-05-30,pd,0,0.65,,
Cucu Mesa,Low,,Blue,2012,2024-05-30,pd,0,0.5,,
Cucu Mesa,Low,,Blue,2013,2024-05-30,pd,0,0.4,,
Cucu Mesa,Low,,Blue,2013,2024-05-30,pd,0,0.45,,
Cucu Mesa,Low,,Blue,2013,2024-05-30,pd,0,0.5,,
Cucu Mesa,Low,,Blue,2013,2024-05-30,pd,0,0.55,,
Cucu Mesa,Low,,Blue,2015,2024-05-30,pd,0,,not collected,
Cucu Mesa,Low,,Blue,2015,2024-05-30,pd,0,,not collected,
Cucu Mesa,Low,,Blue,2015,2024-05-30,pd,0,,not collected,
Cucu Mesa,Low,,Blue,2016,2024-05-30,pd,0,0.8,,
Cucu Mesa,Low,,Blue,2016,2024-05-30,pd,0,1.1,,
Cucu Mesa,Low,,Blue,2016,2024-05-30,pd,0,0.9,,
Cucu Mesa,Low,,Blue,2016,2024-05-30,pd,0,0.9,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-05-30,pd,,1.1,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-05-30,pd,,1.3,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-05-30,pd,,1.5,,Weird
Cucu Mesa,High,,ARCA,ART CuCu,2024-05-30,pd,,1.4,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-05-30,pd,,0.8,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-05-30,pd,,0.75,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-05-30,pd,,0.8,,
Chamise,Chamise,,Blue,2020,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Chamise,,Blue,2020,2024-05-30,pd,0,0.55,,Dabbed
Chamise,Chamise,,Blue,2020,2024-05-30,pd,0,0.5,,Dabbed
Chamise,Chamise,,Blue,2020,2024-05-30,pd,0,0.575,,Dabbed
Chamise,Chamise,,Blue,2020,2024-05-30,pd,0,0.5,,Dabbed
Chamise,Chamise,,Blue,2020,2024-05-30,pd,0,0.525,,Dabbed
Chamise,Chamise,,Blue,2020,2024-05-30,pd,0,0.55,,Dabbed
Chamise,Chamise,,Blue,2021,2024-05-30,pd,0,0.5,,Dabbed
Chamise,Chamise,,Blue,2021,2024-05-30,pd,0,0.55,,Dabbed
Chamise,Chamise,,Blue,2021,2024-05-30,pd,0,0.525,,Dabbed
Chamise,Chamise,,Blue,2021,2024-05-30,pd,0,0.35,,Dabbed
Chamise,Chamise,,Blue,2021,2024-05-30,pd,0,0.525,,Dabbed
Chamise,Chamise,,Blue,2021,2024-05-30,pd,0,0.55,,Dabbed
Chamise,Chamise,,Live,2022,2024-05-30,pd,0,0.525,,Dabbed
Chamise,Chamise,,Live,2022,2024-05-30,pd,0,0.55,,Dabbed
Chamise,Chamise,,Live,2022,2024-05-30,pd,0,0.55,,Dabbed
Chamise,Chamise,,Live,2022,2024-05-30,pd,1,0.325,,
Chamise,Chamise,,Live,2022,2024-05-30,pd,1,0.325,,
Chamise,Chamise,,Live,2022,2024-05-30,pd,1,0.475,,
Chamise,Chamise,,Live,2022,2024-05-30,pd,1,0.525,,
Chamise,Chamise,,Live,2023,2024-05-30,pd,0,0.35,,Dabbed
Chamise,Chamise,,Live,2023,2024-05-30,pd,0,0.4,,Dabbed
Chamise,Chamise,,Live,2023,2024-05-30,pd,0,0.475,,Dabbed
Chamise,Chamise,,Live,2023,2024-05-30,pd,0,0.65,,Dabbed
Chamise,Chamise,,Live,2023,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Chamise,,Live,2023,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Chamise,,Live,2023,2024-05-30,pd,0,0.375,,Dabbed
Chamise,Chamise,,Blue,2024,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Chamise,,Blue,2024,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Chamise,,Blue,2024,2024-05-30,pd,0,0.35,,Dabbed
Chamise,Chamise,,Blue,2024,2024-05-30,pd,0,0.375,,Dabbed
Chamise,Chamise,,Blue,2024,2024-05-30,pd,0,0.375,,Dabbed
Chamise,Chamise,,Blue,2024,2024-05-30,pd,0,0.4,,Dabbed
Chamise,Chamise,,Blue,2025,2024-05-30,pd,0,0.125,,Dabbed
Chamise,Chamise,,Blue,2025,2024-05-30,pd,0,0.45,,Dabbed
Chamise,Chamise,,Blue,2025,2024-05-30,pd,0,0.475,,Dabbed
Chamise,Chamise,,Blue,2025,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Chamise,,Blue,2025,2024-05-30,pd,0,0.35,,Dabbed
Chamise,Chamise,,Blue,2025,2024-05-30,pd,0,0.45,,Dabbed
Chamise,Chamise,,Blue,2025,2024-05-30,pd,0,0.45,,Dabbed
Chamise,Shedd,,Blue,2026,2024-05-30,pd,0,0.65,,Dabbed
Chamise,Shedd,,Blue,2026,2024-05-30,pd,0,0.75,,Dabbed
Chamise,Shedd,,Blue,2026,2024-05-30,pd,0,0.75,,Dabbed
Chamise,Shedd,,Blue,2026,2024-05-30,pd,0,0.65,,Dabbed
Chamise,Shedd,,Blue,2027,2024-05-30,pd,0,0.4,,Dabbed
Chamise,Shedd,,Blue,2027,2024-05-30,pd,0,0.6,,Dabbed
Chamise,Shedd,,Blue,2027,2024-05-30,pd,0,0.55,,Dabbed
Chamise,Shedd,,Blue,2028,2024-05-30,pd,0,0.95,,Dabbed
Chamise,Shedd,,Blue,2028,2024-05-30,pd,0,1.25,,Dabbed
Chamise,Shedd,,Blue,2028,2024-05-30,pd,0,0.65,,Dabbed
Chamise,Shedd,,Blue,2028,2024-05-30,pd,0,1.1,,Dabbed
Chamise,Shedd,,Live,2029,2024-05-30,pd,0,0.35,,Dabbed
Chamise,Shedd,,Live,2029,2024-05-30,pd,0,0.425,,Dabbed
Chamise,Shedd,,Live,2029,2024-05-30,pd,0,0.45,,Dabbed
Chamise,Shedd,,Live,2030,2024-05-30,pd,0,0.25,,Dabbed
Chamise,Shedd,,Live,2030,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Shedd,,Live,2030,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Shedd,,Live,2030,2024-05-30,pd,1,0.35,,Dabbed
Chamise,Shedd,,Live,2030,2024-05-30,pd,1,0.45,,Dabbed
Chamise,Shedd,,Live,2030,2024-05-30,pd,1,0.375,,Dabbed
Chamise,Shedd,,Live,2030,2024-05-30,pd,1,0.375,,Dabbed
Chamise,Shedd,,Live,2030,2024-05-30,pd,1,0.55,,Dabbed
Chamise,Shedd,,Blue,2031,2024-05-30,pd,0,0.325,,Dabbed
Chamise,Shedd,,Blue,2031,2024-05-30,pd,0,0.35,,Dabbed
Chamise,Shedd,,Blue,2031,2024-05-30,pd,0,0.36,,Dabbed
Chamise,Shedd,,Blue,2031,2024-05-30,pd,0,0.35,,Dabbed
Chamise,Shedd,,Blue,2031,2024-05-30,pd,0,0.35,,Dabbed
Chamise,Shedd,,Blue,2031,2024-05-30,pd,0,0.425,,Dabbed
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,pd,,1.4,,Dabbed
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,pd,,1.25,,Dabbed
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,pd,,1.2,,Dabbed
Pine Needle,Pine Needle,,Blue,2085,2024-05-30,pd,0,0.46,,
Pine Needle,Pine Needle,,Blue,2085,2024-05-30,pd,0,0.514,,
Pine Needle,Pine Needle,,Blue,2085,2024-05-30,pd,0,0.42,,
Pine Needle,Pine Needle,,Blue,2085,2024-05-30,pd,0,0.45,,
Pine Needle,Pine Needle,,Blue,2086,2024-05-30,pd,0,0.52,,
Pine Needle,Pine Needle,,Blue,2086,2024-05-30,pd,0,0.53,,
Pine Needle,Pine Needle,,Blue,2086,2024-05-30,pd,0,0.391,,
Pine Needle,Pine Needle,,Blue,2086,2024-05-30,pd,0,0.482,,
Pine Needle,Pine Needle,,Blue,2087,2024-05-30,pd,0,0.468,,
Pine Needle,Pine Needle,,Blue,2087,2024-05-30,pd,0,0.34,,
Pine Needle,Pine Needle,,Blue,2087,2024-05-30,pd,0,0.379,,
Pine Needle,Pine Needle,,Blue,2088,2024-05-30,pd,0,0.326,,
Pine Needle,Pine Needle,,Blue,2088,2024-05-30,pd,0,0.31,,
Pine Needle,Pine Needle,,Blue,2088,2024-05-30,pd,0,0.23,,
Pine Needle,Pine Needle,,Blue,2088,2024-05-30,pd,0,0.26,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,pd,0,0.47,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,pd,0,0.265,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,pd,0,0.355,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,pd,0,0.32,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,pd,0,0.348,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,pd,0,0.381,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,pd,0,0.291,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,pd,0,0.314,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,pd,0,0.273,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,pd,0,0.289,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,pd,0,0.116,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,pd,0,0.187,,
Pine Needle,Pine Needle,,Live,2092,2024-05-30,pd,1,0.213,maybe y0?,Unknown Year
Pine Needle,Pine Needle,,Live,2092,2024-05-30,pd,1,0.221,maybe y0?,Unknown Year
Pine Needle,Pine Needle,,Live,2092,2024-05-30,pd,1,0.176,maybe y0?,Unknown Year
Pine Needle,Pine Needle,,Live,2092,2024-05-30,pd,1,0.213,maybe y0?,Unknown Year
Pine Needle,Pine Needle,,Live,2093,2024-05-30,pd,0,0.229,most likely y0,Unknown Year
Pine Needle,Pine Needle,,Live,2093,2024-05-30,pd,0,0.276,most likely y0,Unknown Year
Pine Needle,Pine Needle,,Live,2093,2024-05-30,pd,0,0.421,most likely y0,Unknown Year
Pine Needle,Pine Needle,,Live,2093,2024-05-30,pd,0,0.128,most likely y0,Unknown Year
Serpentine,Serpentine,,Blue,2040,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2040,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2040,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2041,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2041,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2041,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2042,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2042,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2042,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2043,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2043,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2043,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2044,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2044,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2044,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2045,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2045,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2045,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2046,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2046,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2046,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2047,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2047,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2047,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2048,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2048,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2048,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2049,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2049,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2049,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2050,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2050,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2050,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2051,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2051,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2051,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2052,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2052,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2052,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2053,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2053,2024-05-30,pd,,,,
Serpentine,Serpentine,,Blue,2053,2024-05-30,pd,,,,
Lisque,Hobbiton,,Blue,2009,2024-05-30,md,0,1.244,,
Lisque,Hobbiton,,Blue,2009,2024-05-30,md,0,1.075,,
Lisque,Hobbiton,,Blue,2009,2024-05-30,md,0,1.201,,
Lisque,Hobbiton,,Live,2301,2024-05-30,md,0,2.883,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2301,2024-05-30,md,0,2.331,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2301,2024-05-30,md,0,2.784,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2301,2024-05-30,md,0,1.75,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2301,2024-05-30,md,0,2.335,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2331,2024-05-30,md,0,2.265,prob all y0?,Unknown Year
