"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-07-19 18:45:00",111,12.7,34.04,0.052,1.87,0.28,0.09956,0.01473,0.00824,-0.05069,45.736,44.236,-0.155,-3.22,-3.96,-0.17225,-0.21179,-0.28139,-0.38535,53.896,57.765,0.106,2.13,2.8,0.11332,0.14858,0,-0.12337,50.736,48.15,0.3,5.95,7.98,0.31619,0.42422,0.2986,0.47359,44.179,35.154,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 19:00:00",112,12.7,32.69,0.043,1.48,0.28,0.07872,0.01498,-0.00563,-0.04803,44.091,43.831,-0.161,-3.27,-4.19,-0.17529,-0.22409,-0.28221,-0.39129,54.991,59.017,0.09,1.77,2.42,0.09404,0.128,-0.01135,-0.14733,49.895,47.154,0.246,4.65,6.85,0.24702,0.36384,0.2513,0.4476,44.75,33.917,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 19:15:00",113,12.7,31.75,0.041,1.47,0.2,0.07824,0.01084,-0.00539,-0.05273,44.759,43.002,-0.162,-3.39,-4.12,-0.18169,-0.22029,-0.28591,-0.39157,54.526,58.293,0.049,0.93,1.35,0.04996,0.07174,-0.04071,-0.17433,49.904,48.404,0.237,4.42,6.67,0.23416,0.35399,0.2438,0.44514,44.344,34.183,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 19:30:00",114,12.69,30.91,0.041,1.55,0.13,0.08258,0.00738,0,-0.05373,44.916,44.401,-0.161,-3.42,-3.99,-0.18297,-0.21359,-0.29135,-0.39143,53.364,56.98,0.04,0.78,1.1,0.0418,0.0587,-0.04463,-0.17965,49.901,47.315,0.224,4.1,6.42,0.21762,0.341,0.22895,0.43748,44.346,34.181,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 19:45:00",115,12.69,30.02,0.037,1.32,0.2,0.0703,0.01104,-0.00823,-0.05051,44.781,44.263,-0.165,-3.51,-4.09,-0.18743,-0.21839,-0.29135,-0.39143,53.751,57.932,0.034,0.63,0.93,0.0336,0.04984,-0.04847,-0.18703,48.669,47.17,0.217,3.98,6.2,0.21176,0.32954,0.22565,0.42985,44.191,33.927,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 20:00:00",116,12.69,29.16,0.033,1.22,0.13,0.06492,0.0074,-0.01377,-0.05069,44.34,44.237,-0.163,-3.49,-4.01,-0.18679,-0.21451,-0.29407,-0.39143,53.038,56.909,0.023,0.47,0.6,0.02497,0.03156,-0.05549,-0.19773,49.076,45.919,0.184,2.97,5.78,0.15754,0.30728,0.18936,0.42218,42.96,33.775,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 20:15:00",117,12.69,28.2,0.032,1.15,0.15,0.0614,0.00762,-0.02007,-0.05477,43.261,43.416,-0.167,-3.52,-4.19,-0.18885,-0.22419,-0.29417,-0.39915,53.892,56.267,0.014,0.17,0.53,0.00876,0.02791,-0.06901,-0.20557,47.277,46.761,0.196,3.3,5.98,0.17492,0.31795,0.20542,0.43701,43.117,33.367,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 20:30:00",118,12.69,27.4,0.033,1.22,0.15,0.06428,0.00764,-0.01437,-0.05161,44.103,43.171,-0.162,-3.26,-4.27,-0.17455,-0.22809,-0.28213,-0.40235,53.931,56.306,0.016,0.32,0.43,0.01713,0.02318,-0.06411,-0.20897,47.452,46.107,0.196,3.52,5.73,0.18709,0.30418,0.21706,0.42616,43.779,33.925,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 20:45:00",119,12.69,26.75,0.021,1,-0.19,0.05348,-0.01175,-0.01711,-0.07219,44.374,43.185,-0.164,-3.36,-4.26,-0.17971,-0.22707,-0.27927,-0.40073,53.07,57.509,0.008,0.32,0,0.01687,0,-0.06019,-0.21075,49.088,45.517,0.199,3.63,5.72,0.19258,0.3034,0.21406,0.41638,44.616,33.78,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 21:00:00",120,12.68,25.77,0.025,0.9,0.15,0.04812,0.00763,-0.01947,-0.04899,43.953,44.418,-0.174,-3.66,-4.41,-0.19557,-0.23509,-0.29719,-0.41031,53.077,56.952,0.01,0.32,0.08,0.01676,0.00448,-0.05631,-0.20917,49.774,45.943,0.191,3.45,5.53,0.18309,0.29426,0.20371,0.41166,43.535,33.523,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 21:15:00",121,12.68,25.19,0.028,1.02,0.15,0.05422,0.00763,-0.01379,-0.05519,45.199,43.595,-0.174,-3.64,-4.39,-0.19491,-0.23427,-0.30185,-0.41845,52.923,56.951,0.017,0.55,0.17,0.02898,0.00912,-0.04807,-0.20661,49.102,44.857,0.182,3.08,5.53,0.1639,0.29426,0.19608,0.41319,43.39,33.118,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 21:30:00",122,12.68,24.58,0.028,0.93,0.22,0.04996,0.01122,-0.01361,-0.05151,44.787,43.443,-0.174,-3.72,-4.31,-0.19885,-0.23025,-0.30185,-0.40875,52.661,56.949,0,0.08,-0.14,0.00417,-0.00915,-0.06673,-0.21565,48.112,45.938,0.188,3.38,5.47,0.17924,0.29029,0.20292,0.40853,43.792,33.365,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 21:45:00",123,12.68,23.94,0.025,0.93,0.07,0.04972,0.00386,-0.01981,-0.05549,43.284,43.026,-0.176,-3.76,-4.37,-0.20107,-0.23343,-0.30481,-0.40877,52.254,56.282,-0.007,-0.06,-0.32,-0.00435,-0.01883,-0.08035,-0.22741,47.711,46.522,0.175,3,5.27,0.15933,0.27968,0.19271,0.40852,43.963,33.535,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 22:00:00",124,12.68,23.28,0.022,0.77,0.13,0.04064,0.0074,-0.01909,-0.05423,44.529,44.424,-0.175,-3.77,-4.31,-0.20143,-0.23025,-0.30743,-0.41201,53.33,56.275,-0.001,0.23,-0.41,0.01218,-0.02281,-0.05847,-0.22649,47.858,45.943,0.181,3.17,5.37,0.16844,0.28502,0.19271,0.41008,43.389,33.118,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 22:15:00",125,12.68,22.71,0.012,0.53,-0.04,0.02842,-0.00375,-0.02735,-0.05737,44.115,43.855,-0.176,-3.81,-4.29,-0.20323,-0.22923,-0.30265,-0.40713,52.527,57.538,-0.011,0.07,-0.74,0.00398,-0.04051,-0.05759,-0.23225,49.367,46.778,0.171,2.82,5.3,0.14967,0.28108,0.18368,0.40696,43.382,33.372,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 22:30:00",126,12.67,22.23,0.015,0.6,0,0.03194,0,-0.02749,-0.06389,44.535,45.104,-0.177,-3.79,-4.37,-0.20247,-0.23323,-0.30443,-0.41033,52.919,56.947,-0.013,0.08,-0.82,0.004,-0.04511,-0.06175,-0.23225,49.358,45.942,0.173,2.97,5.22,0.15735,0.27714,0.18642,0.40696,43.807,33.794,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 22:45:00",127,12.67,21.7,0.019,0.7,0.07,0.03688,0.00368,-0.02151,-0.05697,44.538,44.021,-0.18,-3.89,-4.39,-0.20789,-0.23427,-0.30643,-0.41521,53.909,56.286,-0.011,0.15,-0.84,0.00822,-0.04595,-0.05885,-0.24237,48.125,45.278,0.167,2.82,5.12,0.14967,0.27192,0.183,0.40081,44.209,33.114,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 23:00:00",128,12.67,21.4,0.012,0.48,0,0.02576,0,-0.03029,-0.05737,43.962,44.272,-0.18,-3.86,-4.46,-0.20647,-0.23825,-0.30443,-0.41357,52.942,56.56,-0.029,-0.51,-0.91,-0.02843,-0.04929,-0.07979,-0.23881,48.136,45.547,0.169,2.83,5.2,0.15026,0.2759,0.1871,0.41006,43.552,33.538,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 23:15:00",129,12.67,21.15,0.016,0.65,0,0.03474,0,-0.01919,-0.06007,44.385,43.61,-0.181,-3.91,-4.41,-0.20865,-0.23533,-0.31021,-0.41201,51.444,55.734,-0.015,0,-0.82,0,-0.04527,-0.06267,-0.23641,47.717,45.283,0.168,2.85,5.12,0.15154,0.27192,0.18438,0.40392,43.391,33.531,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 23:30:00",130,12.67,20.8,0.016,0.65,0,0.0345,0,-0.02457,-0.05969,44.538,43.866,-0.179,-3.91,-4.34,-0.20885,-0.23217,-0.30893,-0.41513,52.512,55.716,-0.007,0.38,-0.91,0.02014,-0.04967,-0.05093,-0.24299,49.518,45.686,0.167,2.88,5.03,0.15284,0.26706,0.18233,0.40091,43.961,33.378,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 23:45:00",131,12.66,20.45,0.011,0.48,-0.04,0.02586,-0.00377,-0.03347,-0.06067,44.375,44.272,-0.183,-3.99,-4.44,-0.21287,-0.23723,-0.30621,-0.42003,53.081,55.872,-0.026,-0.21,-1.16,-0.01213,-0.06251,-0.07307,-0.24533,48.703,45.545,0.161,2.75,4.88,0.14642,0.2592,0.17748,0.39482,43.972,33.388,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 00:00:00",132,12.66,20.16,0.012,0.5,-0.04,0.02658,-0.00379,-0.03393,-0.06067,43.13,43.439,-0.175,-3.69,-4.37,-0.19741,-0.23323,-0.29611,-0.41681,53.499,56.135,-0.047,-1.04,-1.16,-0.05647,-0.06315,-0.10295,-0.24627,46.636,45.704,0.102,0.52,4.7,0.02738,0.24958,0.1112,0.39778,41.065,32.962,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 00:15:00",133,12.66,19.83,0.006,0.28,-0.04,0.01548,-0.00373,-0.02987,-0.06353,43.976,43.458,-0.171,-3.52,-4.42,-0.18885,-0.23615,-0.28585,-0.41355,53.918,56.555,-0.027,-0.27,-1.12,-0.01553,-0.06119,-0.07097,-0.23617,50.781,45.551,0.168,2.8,5.17,0.14902,0.2746,0.18024,0.41311,42.993,33.543,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 00:30:00",134,12.66,19.58,0.013,0.55,-0.04,0.02884,-0.00381,-0.02499,-0.06181,43.707,43.447,-0.178,-3.79,-4.42,-0.20285,-0.23615,-0.30281,-0.41835,52.674,56.703,-0.023,-0.21,-0.99,-0.01223,-0.05409,-0.06951,-0.23315,48.541,45.953,0.162,2.8,4.85,0.14902,0.25756,0.17958,0.40081,44.81,32.985,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 00:45:00",135,12.66,19.31,0.012,0.53,-0.04,0.02824,-0.00381,-0.02201,-0.05869,45.221,44.289,-0.182,-3.96,-4.41,-0.21171,-0.23533,-0.30867,-0.41689,52.95,56.311,-0.043,-0.74,-1.32,-0.04085,-0.07211,-0.08483,-0.24663,48.713,45.553,0.165,2.85,4.93,0.15154,0.26238,0.18233,0.39916,43.971,32.974,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 01:00:00",136,12.66,18.98,0.007,0.42,-0.17,0.0218,-0.01105,-0.03247,-0.06313,44.372,44.424,-0.181,-3.89,-4.47,-0.20789,-0.23937,-0.30643,-0.41845,53.511,56.56,-0.042,-0.59,-1.49,-0.03269,-0.08047,-0.08799,-0.25041,48.708,45.136,0.148,2.4,4.65,0.12747,0.24734,0.16733,0.39019,42.989,33.798,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 01:15:00",137,12.66,18.76,0.008,0.47,-0.19,0.0248,-0.01123,-0.02453,-0.06103,43.536,44.416,-0.18,-3.89,-4.41,-0.20789,-0.23533,-0.30743,-0.41689,53.365,55.898,-0.029,-0.12,-1.41,-0.00807,-0.07615,-0.06901,-0.25135,49.375,45.128,0.163,2.78,4.93,0.14781,0.26156,0.18233,0.39625,43.553,33.538,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 01:30:00",138,12.65,18.55,0.011,0.53,-0.11,0.02791,-0.00747,-0.02699,-0.06333,43.702,44.271,-0.181,-3.89,-4.47,-0.20789,-0.23937,-0.30643,-0.42013,53.096,56.716,-0.022,0.22,-1.49,0.01182,-0.08077,-0.05389,-0.25461,49.386,45.14,0.17,3.18,4.8,0.16946,0.25472,0.19392,0.39314,43.153,32.567,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 01:45:00",139,12.65,18.41,0.004,0.3,-0.19,0.01572,-0.01115,-0.03531,-0.06641,43.973,43.61,-0.182,-3.99,-4.37,-0.21287,-0.23323,-0.30719,-0.41357,52.111,56.298,-0.04,-0.49,-1.47,-0.02755,-0.07939,-0.07489,-0.24859,49.794,46.377,0.155,2.6,4.78,0.13785,0.25414,0.17289,0.39176,44.23,33.543,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 02:00:00",140,12.65,18.37,0.003,0.23,-0.12,0.01253,-0.00755,-0.02997,-0.06103,44.141,43.467,-0.184,-4.01,-4.47,-0.21435,-0.23937,-0.30919,-0.41521,52.936,55.726,-0.032,-0.04,-1.66,-0.00391,-0.08933,-0.05333,-0.25883,49.96,45.559,0.15,2.37,4.78,0.12595,0.25414,0.17694,0.39324,43.821,33.545,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 02:15:00",141,12.65,18.18,0.01,0.42,-0.04,0.02178,-0.00379,-0.02457,-0.05805,44.378,44.844,-0.183,-3.99,-4.44,-0.21343,-0.23749,-0.30943,-0.41707,53.499,55.722,-0.047,-0.71,-1.56,-0.03925,-0.08435,-0.07891,-0.24805,49.397,44.733,0.175,3.17,5.05,0.16807,0.26795,0.19392,0.39924,45.06,33.957,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 02:30:00",142,12.65,18.06,0.001,0.25,-0.26,0.01305,-0.01503,-0.03373,-0.06721,43.71,43.865,-0.181,-3.89,-4.44,-0.20819,-0.23723,-0.30621,-0.41357,53.348,56.707,-0.038,-0.32,-1.61,-0.01887,-0.08701,-0.06635,-0.25179,51.449,45.288,0.155,2.62,4.75,0.1388,0.25187,0.17434,0.39176,43.404,33.388,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 02:45:00",143,12.65,17.95,0.005,0.35,-0.17,0.01836,-0.01103,-0.02453,-0.06353,45.368,43.867,-0.183,-4.01,-4.41,-0.21435,-0.23533,-0.31021,-0.41365,52.686,56.147,-0.041,-0.42,-1.62,-0.02371,-0.08779,-0.07575,-0.25041,49.386,46.123,0.156,2.6,4.8,0.1384,0.25524,0.17078,0.38859,43.982,33.965,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 03:00:00",144,12.65,17.8,0.008,0.47,-0.17,0.0249,-0.01089,-0.02467,-0.06293,44.809,44.706,-0.181,-3.91,-4.42,-0.20885,-0.23615,-0.30719,-0.41195,52.931,56.961,-0.056,-1.04,-1.64,-0.05699,-0.08819,-0.09881,-0.25275,48.969,45.292,0.156,2.65,4.77,0.14104,0.25301,0.17624,0.39176,43.973,32.975,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 03:15:00",145,12.65,17.62,0.007,0.42,-0.17,0.02202,-0.01105,-0.03029,-0.06641,44.127,44.281,-0.183,-3.97,-4.42,-0.21211,-0.23615,-0.30621,-0.41195,53.377,56.167,-0.039,-0.34,-1.62,-0.01909,-0.08741,-0.06657,-0.24859,50.793,45.301,0.154,2.55,4.77,0.13568,0.25301,0.17825,0.39176,42.996,33.804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 03:30:00",146,12.65,17.45,0.005,0.35,-0.19,0.01884,-0.01109,-0.03045,-0.06373,44.797,44.022,-0.185,-4.02,-4.47,-0.21513,-0.23937,-0.30743,-0.41201,53.35,57.125,-0.046,-0.57,-1.72,-0.03179,-0.09279,-0.07599,-0.25461,47.889,45.714,0.157,2.63,4.83,0.13953,0.25642,0.17143,0.39314,44.227,33.386,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 03:45:00",147,12.64,17.28,0.005,0.45,-0.34,0.02418,-0.01945,-0.03495,-0.07535,42.321,42.373,-0.179,-3.77,-4.47,-0.20143,-0.23937,-0.29805,-0.41689,52.528,57.798,-0.034,-0.12,-1.66,-0.00795,-0.08973,-0.06501,-0.25323,49.799,45.552,0.162,2.88,4.73,0.1535,0.2513,0.18433,0.39166,44.8,32.975,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 04:00:00",148,12.64,17.13,0.005,0.28,-0.11,0.01519,-0.00731,-0.02965,-0.06293,45.631,44.286,-0.175,-3.66,-4.42,-0.19601,-0.23615,-0.29237,-0.41513,52.526,55.315,-0.042,-0.41,-1.71,-0.02331,-0.09163,-0.07125,-0.25179,50.791,46.129,0.159,2.77,4.75,0.14658,0.25187,0.18096,0.3903,43.975,33.39,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-20 04:15:00",149,12.64,16.95,0,0.17,-0.24,0.00923,-0.01445,-0.02983,-0.06251,44.538,44.435,-0.181,-3.87,-4.49,-0.20717,-0.24011,-0.29985,-0.41835,52.963,57.408,-0.06,-1.09,-1.77,-0.05945,-0.09575,-0.09359,-0.25089,49.128,45.968,0.156,2.63,4.77,0.14012,0.25301,0.17484,0.38726,43.559,33.956,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
