"TOA5","1","CR300","31189","CR300.Std.10.06","CPU:Implexx 08 Sap Flow Sensors Program v3 SW12.CR300","43341","Stem_Water_Data"
"TIMESTAMP","RECORD","SWC_Outer_a","SWC_Inner_a","Heat_Capacity_Outer_a","Heat_Capacity_Inner_a","Pulse_Energy_a","Pulse_Duration_a","SWC_Outer_b","SWC_Inner_b","Heat_Capacity_Outer_b","Heat_Capacity_Inner_b","Pulse_Energy_b","Pulse_Duration_b","SWC_Outer_c","SWC_Inner_c","Heat_Capacity_Outer_c","Heat_Capacity_Inner_c","Pulse_Energy_c","Pulse_Duration_c","SWC_Outer_d","SWC_Inner_d","Heat_Capacity_Outer_d","Heat_Capacity_Inner_d","Pulse_Energy_d","Pulse_Duration_d","SWC_Outer_e","SWC_Inner_e","Heat_Capacity_Outer_e","Heat_Capacity_Inner_e","Pulse_Energy_e","Pulse_Duration_e","SWC_Outer_f","SWC_Inner_f","Heat_Capacity_Outer_f","Heat_Capacity_Inner_f","Pulse_Energy_f","Pulse_Duration_f","SWC_Outer_g","SWC_Inner_g","Heat_Capacity_Outer_g","Heat_Capacity_Inner_g","Pulse_Energy_g","Pulse_Duration_g","SWC_Outer_h","SWC_Inner_h","Heat_Capacity_Outer_h","Heat_Capacity_Inner_h","Pulse_Energy_h","Pulse_Duration_h"
"TS","RN","%","%","kJ/m^3","kJ/m^3","J/m","sec","%","%","kJ/m^3","kJ/m^3","J/m","sec","%","%","kJ/m^3","kJ/m^3","J/m","sec","%","%","kJ/m^3","kJ/m^3","J/m","sec","%","%","kJ/m^3","kJ/m^3","J/m","sec","%","%","kJ/m^3","kJ/m^3","J/m","sec","%","%","kJ/m^3","kJ/m^3","J/m","sec","%","%","kJ/m^3","kJ/m^3","J/m","sec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-07-18 15:00:00",0,27.87,39.59,2006,2496,297.803,3.006,52,72.27,3015,3863,301.236,3.002,31.65,34.86,2164,2298,266.753,3.001,28.28,28.02,2023,2012,261.717,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 15:15:00",1,29.24,41.31,2063,2568,305.434,3.002,52.88,73.11,3052,3898,308.166,3.001,37.51,40.16,2409,2520,273.557,3.001,29.17,28.23,2060,2021,270.172,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 15:30:00",2,29.93,41.41,2092,2572,305.955,3.001,52.26,72.05,3026,3854,308.886,3.001,40.33,38.58,2527,2454,273.332,3.001,30.29,28.52,2107,2033,270.317,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 15:45:00",3,31.6,42.58,2162,2621,306.131,3.002,52.33,72.58,3029,3876,309.196,3.001,45.92,44.75,2761,2712,273.801,3.001,32.66,30.03,2206,2096,271.184,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 16:00:00",4,31.58,43.29,2161,2651,302.895,3.002,52.88,72.46,3052,3871,306.023,3.005,38.9,45.8,2467,2756,270.358,3.002,31.89,30.41,2174,2112,267.181,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 16:15:00",5,29.62,41.48,2079,2575,310.869,3.002,50.63,70.57,2958,3792,309.332,3.005,39.68,39.88,2500,2508,273.15,3.001,29.69,29.14,2082,2059,273.857,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 16:30:00",6,29.69,42.34,2082,2611,306.795,3.003,48.96,68.59,2888,3709,309.259,3.002,44.01,44.47,2681,2700,273.624,3.001,30.98,29.43,2136,2071,270.244,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 16:45:00",7,30.72,43.17,2125,2646,306.17,3.001,50.11,68.56,2936,3708,309.133,3.001,46.23,46.74,2774,2795,274.144,3.002,31.7,30.38,2166,2111,271.642,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 17:00:00",8,30.07,42.77,2098,2629,306.114,3.001,50.32,68.92,2945,3723,309.083,3.001,44.49,46.86,2701,2800,273.681,3.002,31.15,29.74,2143,2084,271.12,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 17:15:00",9,30.7,41.79,2124,2588,302.246,3.001,50.18,68.2,2939,3693,305.211,3.002,45.16,46.86,2729,2800,270.727,3.005,30.41,29.86,2112,2089,267.241,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 17:30:00",10,31.29,41.19,2149,2563,305.794,3.002,50.37,68.59,2947,3709,309.199,3.001,46.12,47.57,2769,2830,273.604,3.001,31.48,30.6,2157,2120,271.289,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 17:45:00",11,33.76,42.72,2252,2627,306.801,3.005,53.14,71.38,3063,3826,309.318,3.002,46.4,47.88,2781,2843,273.795,3.001,33.06,31.39,2223,2153,271.625,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 18:00:00",12,34.81,43.68,2296,2667,302.853,3.002,53.77,73.01,3089,3894,306.428,3.003,46.81,47.81,2798,2840,271.485,3.001,32.9,31.82,2216,2171,269.226,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 18:15:00",13,34.21,44.32,2271,2694,306.871,3.002,53.93,73.37,3096,3909,310.454,3.003,46.23,48.98,2774,2889,275.106,3.002,34.62,32.39,2288,2195,272.116,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 18:30:00",14,34.76,44.44,2294,2699,307.511,3.003,53.93,73.8,3096,3927,310.453,3.002,46.88,49.68,2801,2918,275.783,3.003,36.46,33.3,2365,2233,272.834,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 18:45:00",15,35.33,45.25,2318,2733,307.426,3.001,54.22,74.23,3108,3945,310.492,3.004,47.02,50.11,2807,2936,275.427,3.002,39.23,34.57,2481,2286,272.794,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 19:00:00",16,36.24,46.09,2356,2768,307.345,3.002,54.24,74.71,3109,3965,310.603,3.003,47.14,50.78,2812,2964,275.914,3.002,40.71,35,2543,2304,273.285,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 19:15:00",17,36.72,46.67,2376,2792,304.004,3.001,54.39,74.4,3115,3952,306.739,3.002,47.72,51.76,2836,3005,272.102,3.002,40.45,35.07,2532,2307,270.228,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 19:30:00",18,36.67,46.88,2374,2801,307.974,3.003,55.03,75.11,3142,3982,310.558,3.004,47.29,52.35,2818,3030,275.468,3.001,40.93,35.17,2552,2311,273.261,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 19:45:00",19,36.27,46.55,2357,2787,307.446,3.002,54.53,74.73,3121,3966,310.66,3.004,47.74,52.57,2837,3039,276.318,3.005,40.38,35.07,2529,2307,273.604,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 20:00:00",20,36.6,47.02,2371,2807,307.597,3.002,54.75,75.54,3130,4000,310.437,3.002,48.15,53.05,2854,3059,275.921,3.002,41.21,35.24,2564,2314,273.597,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 20:15:00",21,36.94,47.17,2385,2813,304.259,3.001,55.15,76.12,3147,4024,306.523,3.001,50.44,53.91,2950,3095,272.445,3.002,41.91,35.76,2593,2336,270.256,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 20:30:00",22,37.34,47.62,2402,2832,307.337,3.001,54.75,75.54,3130,4000,310.46,3.005,49.94,55.73,2929,3171,275.76,3.001,39.45,34.95,2490,2302,273.839,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 20:45:00",23,36.55,47.36,2369,2821,308.228,3.005,55.15,76.26,3147,4030,309.885,3.002,48.65,55.44,2875,3159,275.876,3.002,39.8,34.93,2505,2301,273.715,3.004,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 21:00:00",24,35.64,46.47,2331,2784,304.116,3.001,55.25,76.21,3151,4028,306.844,3.005,49.46,55.56,2909,3164,272.857,3.002,40.88,34.93,2550,2301,270.356,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 21:15:00",25,36.72,46.88,2376,2801,303.979,3.001,55.49,76.62,3161,4045,306.697,3.004,48.43,55.58,2866,3165,272.943,3.003,40.88,35.07,2550,2307,270.331,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 21:30:00",26,36.41,46.88,2363,2801,303.978,3.001,55.51,77.12,3162,4066,306.832,3.005,49.15,55.82,2896,3175,272.704,3.001,40.93,35.14,2552,2310,270.563,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 21:45:00",27,36.12,46.5,2351,2785,309.286,3.002,55.65,76.83,3168,4054,307.388,3.001,49.96,56.39,2930,3199,274.776,3.005,41.17,35.17,2562,2311,271.605,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 22:00:00",28,36.36,46.19,2361,2772,309.752,3.005,55.37,76.81,3156,4053,307.301,3.001,49.37,55.7,2905,3170,274.572,3.004,41.02,35.07,2556,2307,271.893,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 22:15:00",29,36.6,46.26,2371,2775,304.188,3.006,55.15,77.48,3147,4081,306.523,3.004,47.17,55.94,2813,3180,271.981,3.001,40.62,34.88,2539,2299,270.116,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 22:30:00",30,38.42,46.21,2447,2773,306.887,3.002,55.3,76.98,3153,4060,309.316,3.001,49.27,55.56,2901,3164,276.312,3.006,40.66,34.81,2541,2296,273.065,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 22:45:00",31,37.75,45.97,2419,2763,306.827,3.002,55.15,76.81,3147,4053,308.733,3.001,49.8,56.2,2923,3191,275.169,3.001,40.35,34.71,2528,2292,272.592,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 23:00:00",32,36.12,46.07,2351,2767,303.31,3.001,55.39,76.98,3157,4060,306.361,3.006,48.55,55.73,2871,3171,272.348,3.001,41.19,34.66,2563,2290,269.906,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 23:15:00",33,36.53,46.74,2368,2795,306.385,3.002,55.08,77.17,3144,4068,308.435,3.001,48.15,55.15,2854,3147,275.922,3.003,41.88,34.76,2592,2294,272.903,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 23:30:00",34,35.5,47.02,2325,2807,306.653,3.002,56.2,77.17,3191,4068,308.424,3.001,49.46,54.89,2909,3136,274.952,3.001,41.79,34.69,2588,2291,272.478,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-18 23:45:00",35,36.03,46.93,2347,2803,306.204,3.001,56.92,78.29,3221,4115,309.08,3.003,51.23,55.65,2983,3168,275.484,3.001,41.33,34.81,2569,2296,272.355,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 00:00:00",36,35.72,46.67,2334,2792,307.035,3.006,56.66,79.3,3210,4157,309.17,3.006,48.05,55.65,2850,3168,275.498,3.001,41.84,35.24,2590,2314,272.756,3.004,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 00:15:00",37,35.69,46.33,2333,2778,308.531,3.001,56.44,79.11,3201,4149,307.134,3.004,47.6,55.8,2831,3174,273.728,3.002,41.64,35.72,2582,2334,270.914,3.004,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 00:30:00",38,36.82,46.93,2380,2803,306.202,3.002,56.2,79.03,3191,4146,308.43,3.001,47.5,56.23,2827,3192,275.318,3.002,41.5,35.62,2576,2330,272.132,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 00:45:00",39,36.07,47.12,2349,2811,302.995,3.002,56.25,78.96,3193,4143,305.217,3.004,46.93,56.28,2803,3194,272.024,3.003,41.05,35.36,2557,2319,269.201,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 01:00:00",40,35.88,46.5,2341,2785,306.294,3.001,56.16,78.51,3189,4124,308.214,3.002,47.43,55.82,2824,3175,275.012,3.001,41.64,35.38,2582,2320,271.843,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 01:15:00",41,35.69,46.43,2333,2782,311.907,3.002,56.11,78.25,3187,4113,310.335,3.006,48.08,55.96,2851,3181,276.659,3.003,41.38,35.55,2571,2327,273.514,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 01:30:00",42,35.33,46.16,2318,2771,305.655,3.001,55.87,78.53,3177,4125,308.278,3.004,48.29,55.65,2860,3168,274.388,3.001,41,35.38,2555,2320,271.797,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 01:45:00",43,35.96,46.12,2344,2769,307.476,3.002,55.96,78.08,3181,4106,309.834,3.005,49.8,55.87,2923,3177,276.232,3.002,40.33,35.26,2527,2315,277.031,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 02:00:00",44,35.72,46.47,2334,2784,306.114,3.003,55.32,78.17,3154,4110,307.185,3.001,48.6,55.73,2873,3171,274.633,3.002,40.62,35.07,2539,2307,271.918,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 02:15:00",45,35.81,45.54,2338,2745,305.842,3.001,55.53,77.98,3163,4102,308.061,3.005,48.2,55.25,2856,3151,274.016,3.001,41.05,35.07,2557,2307,271.053,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 02:30:00",46,37.46,45.95,2407,2762,302.689,3.003,55.92,77.58,3179,4085,303.84,3.002,52.43,57.06,3033,3227,271.388,3.003,44.18,35.93,2688,2343,268.577,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 02:45:00",47,35.88,45.61,2341,2748,306.186,3.006,54.94,77.43,3138,4079,307.808,3.005,46.9,55.82,2802,3175,273.858,3.002,39.95,34.83,2511,2297,271.57,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 03:00:00",48,35.72,45.23,2334,2732,305.322,3.002,54.94,77.46,3138,4080,307.867,3.005,47.62,55.15,2832,3147,274.802,3.006,40.11,34.81,2518,2296,271.51,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 03:15:00",49,36.03,45.52,2347,2744,302.755,3.006,54.63,76.91,3125,4057,303.248,3.001,48.29,55.75,2860,3172,271.313,3.003,40.5,34.74,2534,2293,268.67,3.006,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 03:30:00",50,35.64,45.3,2331,2735,305.7,3.003,55.1,77.31,3145,4074,307.445,3.002,47.02,55.34,2807,3155,274.386,3.002,40.5,34.62,2534,2288,271.34,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 03:45:00",51,35.79,45.57,2337,2746,304.895,3.001,54.86,76.91,3135,4057,307.569,3.005,46.4,54.89,2781,3136,273.861,3.002,40.86,34.74,2549,2293,271.135,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 04:00:00",52,35.33,45.76,2318,2754,304.836,3.001,55.15,77,3147,4061,306.497,3.001,47.1,55.44,2810,3159,274.721,3.006,40.62,34.71,2539,2292,270.971,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 04:15:00",53,35.86,46.28,2340,2776,305.235,3.002,56.11,77.15,3187,4067,306.917,3.002,48.79,55.65,2881,3168,274.406,3.002,40.93,34.81,2552,2296,271.444,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 04:30:00",54,36,46.4,2346,2781,301.841,3.002,56.49,78.53,3203,4125,303.838,3.005,50.37,56.01,2947,3183,271.093,3.002,40.59,34.64,2538,2289,268.106,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 04:45:00",55,36.07,46.38,2349,2780,304.713,3.002,56.18,78.2,3190,4111,307.228,3.003,48.82,55.68,2882,3169,274.442,3.004,40.9,34.62,2551,2288,271.357,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 05:00:00",56,36,46.69,2346,2793,311.093,3.005,55.82,78.44,3175,4121,308.046,3.001,47.38,55.44,2822,3159,275.862,3.004,41.24,34.59,2565,2287,272.82,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 05:15:00",57,36.03,46.12,2347,2769,304.546,3.002,55.68,77.91,3169,4099,306.337,3.001,47.33,55.46,2820,3160,273.644,3.001,41.5,34.62,2576,2288,271.282,3.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 05:30:00",58,35.88,46.55,2341,2787,305.415,3.005,56.13,78.13,3188,4108,307.063,3.005,47.5,55.63,2827,3167,274.265,3.003,41.07,34.4,2558,2279,270.294,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 05:45:00",59,35.84,46.16,2339,2771,301.717,3.003,55.85,77.96,3176,4101,303.574,3.005,48.7,55.96,2877,3181,270.887,3.001,42.58,34.33,2621,2276,267.494,3.001,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 06:00:00",60,36.6,46.45,2371,2783,304.996,3.003,55.41,77.93,3158,4100,306.462,3.002,49.25,56.23,2900,3192,274.121,3.002,40.45,34.54,2532,2285,270.19,3.002,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 06:15:00",61,35.93,46.02,2343,2765,303.121,3.001,55.08,77.48,3144,4081,305.028,3.001,50.06,56.25,2934,3193,273.067,3.002,41.24,35.02,2565,2305,270.041,3.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-19 06:30:00",62,34.4,45.35,2279,2737,303.895,3.001,55.22,77.19,3150,4069,305.58,3.001,46.07,55.39,2767,3157,273.427,3.001,40.66,35.07,2541,2307,270.323,3.004,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
